time,frequency,confidence
1.510,172.088,0.271256
1.520,168.453,0.202635
1.530,151.038,0.184800
1.540,153.633,0.203281
1.550,155.736,0.247483
1.560,156.239,0.613131
1.570,306.714,0.333297
1.580,293.349,0.415951
1.590,167.559,0.250600
1.600,170.110,0.237288
1.610,174.660,0.191093
1.620,156.141,0.186841
1.630,159.264,0.015422
1.640,162.839,0.140381
1.650,163.961,0.235437
1.660,169.339,0.298400
1.670,169.775,0.283743
1.680,156.873,0.128261
1.690,36.803,0.052685
1.700,32.234,0.014268
1.710,148.320,0.023407
1.720,148.814,0.194548
1.730,142.445,0.437738
1.740,143.318,0.277510
1.750,142.811,0.085794
1.760,144.778,0.050516
1.770,149.893,0.143600
1.780,323.671,0.149357
1.790,328.530,0.542576
1.800,325.303,0.829385
1.810,327.535,0.828231
1.820,330.260,0.870037
1.830,331.702,0.855911
1.840,332.132,0.823544
1.850,332.991,0.787360
1.860,332.676,0.784456
1.870,331.226,0.839379
1.880,330.407,0.817846
1.890,329.809,0.693649
1.900,658.437,0.809876
1.910,658.914,0.894387
1.920,658.888,0.924807
1.930,659.039,0.937293
1.940,659.136,0.944891
1.950,658.919,0.944478
1.960,658.079,0.935531
1.970,657.713,0.933960
1.980,657.249,0.936839
1.990,656.459,0.938433
2.000,656.914,0.931590
2.010,657.906,0.928861
2.020,657.890,0.939992
2.030,658.537,0.942303
2.040,658.553,0.944734
2.050,658.961,0.945696
2.060,659.688,0.951629
2.070,660.113,0.931896
2.080,660.236,0.909187
2.090,660.886,0.879080
2.100,659.122,0.783460
2.110,220.211,0.448543
2.120,220.565,0.663801
2.130,220.347,0.685064
2.140,220.475,0.685591
2.150,441.656,0.664045
2.160,441.921,0.750385
2.170,442.282,0.810474
2.180,442.679,0.897545
2.190,442.080,0.934232
2.200,440.789,0.888452
2.210,438.960,0.745348
2.220,440.027,0.762298
2.230,442.765,0.600559
2.240,492.949,0.780510
2.250,494.718,0.925169
2.260,495.781,0.964950
2.270,495.768,0.978171
2.280,495.353,0.981263
2.290,495.082,0.978593
2.300,494.908,0.978521
2.310,494.673,0.976104
2.320,494.202,0.965888
2.330,494.392,0.947233
2.340,495.857,0.878403
2.350,505.964,0.536530
2.360,525.309,0.871787
2.370,526.371,0.939888
2.380,526.386,0.952750
2.390,526.939,0.948666
2.400,526.403,0.955000
2.410,525.815,0.956768
2.420,525.295,0.956901
2.430,524.065,0.947105
2.440,521.248,0.871050
2.450,520.415,0.816959
2.460,524.422,0.737539
2.470,530.570,0.609594
2.480,594.488,0.259725
2.490,595.006,0.743881
2.500,595.179,0.845788
2.510,594.995,0.900493
2.520,594.876,0.918462
2.530,593.526,0.902582
2.540,591.684,0.930365
2.550,590.510,0.929102
2.560,590.123,0.884266
2.570,592.517,0.757430
2.580,598.248,0.491120
2.590,661.427,0.755188
2.600,663.452,0.895752
2.610,664.157,0.935262
2.620,665.480,0.919897
2.630,666.243,0.905393
2.640,666.603,0.903021
2.650,667.245,0.911095
2.660,666.089,0.927260
2.670,664.106,0.954158
2.680,662.054,0.963354
2.690,660.338,0.959334
2.700,659.024,0.951072
2.710,658.233,0.942854
2.720,658.317,0.943554
2.730,657.504,0.936760
2.740,657.338,0.929955
2.750,658.035,0.928566
2.760,659.845,0.947443
2.770,662.032,0.959243
2.780,662.397,0.964829
2.790,660.151,0.947452
2.800,657.359,0.919856
2.810,659.016,0.914589
2.820,661.276,0.948834
2.830,661.264,0.957802
2.840,661.063,0.951537
2.850,662.051,0.887816
2.860,665.987,0.543737
2.870,745.220,0.557173
2.880,374.650,0.592118
2.890,748.756,0.656808
2.900,746.694,0.659115
2.910,744.515,0.754293
2.920,745.229,0.784095
2.930,749.894,0.781967
2.940,756.885,0.523687
2.950,822.039,0.723878
2.960,827.251,0.878952
2.970,829.942,0.930673
2.980,830.551,0.954325
2.990,831.667,0.961363
3.000,831.485,0.956797
3.010,830.012,0.942327
3.020,829.424,0.909499
3.030,830.668,0.822474
3.040,862.249,0.563201
3.050,877.871,0.845158
3.060,880.339,0.889974
3.070,882.294,0.937260
3.080,881.604,0.948339
3.090,880.843,0.957330
3.100,880.401,0.957204
3.110,880.364,0.962564
3.120,880.011,0.957992
3.130,879.899,0.946672
3.140,878.942,0.902705
3.150,873.593,0.737063
3.160,841.840,0.632322
3.170,842.560,0.587363
3.180,867.377,0.798081
3.190,872.495,0.918960
3.200,874.825,0.926208
3.210,874.336,0.922556
3.220,875.305,0.915362
3.230,874.048,0.890893
3.240,876.546,0.915780
3.250,878.063,0.889985
3.260,877.934,0.793169
3.270,877.745,0.642119
3.280,876.300,0.684827
3.290,879.916,0.772670
3.300,882.147,0.750995
3.310,997.627,0.776337
3.320,995.115,0.908624
3.330,994.005,0.909498
3.340,992.380,0.871859
3.350,990.728,0.888847
3.360,989.521,0.923741
3.370,987.135,0.939686
3.380,985.367,0.937754
3.390,984.211,0.925678
3.400,984.707,0.926745
3.410,983.658,0.914906
3.420,981.187,0.924061
3.430,977.991,0.899939
3.440,978.031,0.875337
3.450,979.308,0.916776
3.460,980.853,0.911733
3.470,980.148,0.891689
3.480,979.267,0.915931
3.490,979.837,0.913565
3.500,977.520,0.852827
3.510,976.715,0.836877
3.520,979.941,0.733450
3.530,979.393,0.714827
3.540,976.501,0.669372
3.550,968.746,0.531878
3.560,971.695,0.445967
3.570,1042.809,0.486786
3.580,1051.297,0.831042
3.590,1048.538,0.902991
3.600,1046.785,0.927368
3.610,1046.733,0.944714
3.620,1045.746,0.955167
3.630,1044.608,0.948448
3.640,1043.421,0.942388
3.650,1042.878,0.932347
3.660,1040.887,0.909387
3.670,1039.893,0.899197
3.680,1038.363,0.835994
3.690,1039.659,0.812664
3.700,1036.771,0.838069
3.710,1038.297,0.865724
3.720,1032.481,0.765249
3.730,1024.362,0.597513
3.740,1027.768,0.653205
3.750,1026.540,0.581731
3.760,1028.221,0.577598
3.770,1002.091,0.595230
3.780,1018.107,0.548994
3.790,1018.534,0.603547
3.800,1002.362,0.585864
3.810,437.350,0.532438
3.820,438.545,0.773137
3.830,438.581,0.863002
3.840,438.388,0.883776
3.850,438.861,0.900308
3.860,439.113,0.914555
3.870,439.339,0.910136
3.880,439.902,0.913675
3.890,439.827,0.905356
3.900,440.388,0.919424
3.910,440.662,0.932304
3.920,440.572,0.943870
3.930,440.054,0.933822
3.940,438.873,0.901262
3.950,437.302,0.934443
3.960,436.167,0.938478
3.970,436.063,0.933732
3.980,436.648,0.914374
3.990,437.181,0.901669
4.000,437.146,0.912108
4.010,437.506,0.925030
4.020,436.882,0.932022
4.030,436.844,0.938553
4.040,436.544,0.935944
4.050,436.580,0.931141
4.060,436.795,0.934340
4.070,436.294,0.938062
4.080,434.078,0.880887
4.090,431.257,0.867633
4.100,430.988,0.705180
4.110,430.119,0.535287
4.120,433.440,0.469494
4.130,430.043,0.319147
4.140,392.812,0.795224
4.150,394.316,0.850645
4.160,392.782,0.894359
4.170,392.771,0.917297
4.180,391.652,0.905648
4.190,391.432,0.897135
4.200,390.683,0.912171
4.210,390.707,0.919119
4.220,390.602,0.926681
4.230,390.712,0.930491
4.240,390.892,0.923576
4.250,391.396,0.914715
4.260,391.733,0.925929
4.270,391.851,0.919569
4.280,390.693,0.919887
4.290,388.474,0.925067
4.300,386.746,0.852469
4.310,385.708,0.852261
4.320,388.093,0.896030
4.330,390.266,0.919686
4.340,390.523,0.927408
4.350,390.769,0.925103
4.360,390.932,0.934145
4.370,391.218,0.933327
4.380,391.206,0.929037
4.390,391.095,0.931700
4.400,390.539,0.935059
4.410,389.891,0.941019
4.420,388.917,0.940308
4.430,388.115,0.932659
4.440,387.246,0.915371
4.450,386.863,0.896117
4.460,386.085,0.902800
4.470,385.689,0.904145
4.480,385.478,0.897077
4.490,385.508,0.895409
4.500,386.040,0.881368
4.510,386.638,0.866572
4.520,387.331,0.888909
4.530,387.591,0.893737
4.540,388.044,0.910672
4.550,388.812,0.920338
4.560,389.050,0.918695
4.570,389.210,0.930040
4.580,389.025,0.935443
4.590,389.338,0.931642
4.600,389.044,0.924160
4.610,388.796,0.910581
4.620,388.136,0.893861
4.630,387.635,0.835228
4.640,386.477,0.736673
4.650,387.940,0.779626
4.660,391.098,0.791269
4.670,392.420,0.782642
4.680,393.084,0.413411
4.690,498.331,0.279032
4.700,994.880,0.640146
4.710,993.036,0.841962
4.720,992.213,0.915843
4.730,990.594,0.950316
4.740,988.654,0.958436
4.750,985.908,0.951256
4.760,984.077,0.941194
4.770,983.057,0.941257
4.780,981.048,0.943198
4.790,980.523,0.939306
4.800,983.423,0.902548
4.810,992.990,0.875829
4.820,999.703,0.839473
4.830,1002.553,0.857019
4.840,1001.757,0.817661
4.850,997.823,0.851461
4.860,996.198,0.866838
4.870,995.535,0.905832
4.880,989.519,0.934380
4.890,982.171,0.922906
4.900,980.873,0.940099
4.910,981.453,0.942129
4.920,982.317,0.935991
4.930,985.235,0.904926
4.940,987.560,0.932012
4.950,985.661,0.941456
4.960,982.287,0.939672
4.970,982.901,0.929232
4.980,982.717,0.932616
4.990,983.013,0.941065
5.000,982.222,0.946197
5.010,980.897,0.950353
5.020,982.147,0.944660
5.030,982.752,0.940790
5.040,983.245,0.935209
5.050,983.410,0.937404
5.060,981.747,0.928669
5.070,984.543,0.902827
5.080,988.519,0.923878
5.090,990.818,0.934064
5.100,988.987,0.871633
5.110,987.815,0.561206
5.120,346.384,0.496572
5.130,345.090,0.640301
5.140,347.593,0.740655
5.150,348.340,0.802788
5.160,348.994,0.887997
5.170,348.532,0.918339
5.180,348.704,0.932539
5.190,348.621,0.932361
5.200,348.568,0.931733
5.210,349.067,0.956031
5.220,348.770,0.950684
5.230,348.990,0.958776
5.240,348.465,0.944064
5.250,348.296,0.934364
5.260,347.924,0.928568
5.270,347.403,0.947027
5.280,345.824,0.918698
5.290,343.214,0.855003
5.300,340.686,0.807580
5.310,341.671,0.841810
5.320,343.605,0.869033
5.330,345.449,0.897498
5.340,346.209,0.904204
5.350,346.482,0.920608
5.360,346.984,0.935290
5.370,347.093,0.920681
5.380,347.510,0.930885
5.390,347.572,0.924774
5.400,347.396,0.897528
5.410,347.761,0.821824
5.420,347.856,0.773060
5.430,347.655,0.733933
5.440,345.775,0.369057
5.450,874.645,0.353888
5.460,875.389,0.754148
5.470,876.405,0.898313
5.480,877.567,0.947413
5.490,878.157,0.959031
5.500,878.117,0.957039
5.510,876.856,0.949731
5.520,874.347,0.941597
5.530,871.970,0.919377
5.540,867.185,0.805480
5.550,848.590,0.596040
5.560,836.691,0.694764
5.570,840.653,0.703162
5.580,860.305,0.541773
5.590,838.771,0.722475
5.600,836.282,0.862546
5.610,833.493,0.918829
5.620,832.513,0.944493
5.630,829.511,0.939176
5.640,829.977,0.932328
5.650,829.730,0.913898
5.660,829.797,0.833170
5.670,837.008,0.708099
5.680,848.382,0.600264
5.690,863.903,0.746293
5.700,869.780,0.846685
5.710,874.953,0.926535
5.720,877.970,0.935503
5.730,878.218,0.940392
5.740,879.465,0.942116
5.750,878.044,0.921717
5.760,877.320,0.893744
5.770,870.999,0.787791
5.780,867.427,0.700544
5.790,858.805,0.632119
5.800,863.831,0.560742
5.810,867.720,0.612997
5.820,867.824,0.738758
5.830,868.873,0.791450
5.840,857.941,0.687563
5.850,852.146,0.587716
5.860,836.085,0.756786
5.870,835.581,0.849104
5.880,833.266,0.887348
5.890,831.910,0.918857
5.900,831.348,0.909645
5.910,834.106,0.671925
5.920,328.630,0.367166
5.930,329.838,0.750149
5.940,330.115,0.837605
5.950,330.453,0.900786
5.960,331.219,0.930723
5.970,331.256,0.926018
5.980,331.072,0.937023
5.990,330.298,0.932087
6.000,329.559,0.922974
6.010,329.157,0.914498
6.020,328.774,0.898076
6.030,328.405,0.898702
6.040,327.729,0.924559
6.050,326.897,0.922263
6.060,326.641,0.911519
6.070,326.563,0.896342
6.080,326.365,0.880743
6.090,326.069,0.860705
6.100,326.210,0.874651
6.110,326.452,0.893732
6.120,326.997,0.893836
6.130,327.018,0.892150
6.140,326.847,0.863620
6.150,326.998,0.862550
6.160,327.065,0.882061
6.170,326.899,0.890675
6.180,325.948,0.873641
6.190,324.658,0.740895
6.200,324.005,0.598336
6.210,323.388,0.452288
6.220,291.692,0.813547
6.230,291.655,0.880571
6.240,292.385,0.912607
6.250,292.749,0.916495
6.260,292.546,0.929603
6.270,292.955,0.928168
6.280,292.723,0.928047
6.290,292.130,0.944181
6.300,291.960,0.942584
6.310,291.923,0.942869
6.320,291.994,0.941437
6.330,292.300,0.940968
6.340,292.235,0.944162
6.350,291.846,0.946229
6.360,291.536,0.951497
6.370,291.230,0.944300
6.380,291.032,0.939488
6.390,290.810,0.939836
6.400,290.333,0.924754
6.410,290.700,0.941067
6.420,291.117,0.944749
6.430,291.360,0.945394
6.440,291.459,0.943968
6.450,291.306,0.926832
6.460,291.239,0.920580
6.470,291.500,0.915811
6.480,291.379,0.894015
6.490,291.389,0.830287
6.500,291.576,0.788859
6.510,292.221,0.779220
6.520,291.886,0.842354
6.530,291.387,0.913290
6.540,291.250,0.895885
6.550,291.101,0.847198
6.560,291.999,0.555987
6.570,982.670,0.655230
6.580,983.196,0.660591
6.590,983.874,0.742166
6.600,984.212,0.804153
6.610,983.949,0.812258
6.620,983.608,0.805542
6.630,983.059,0.823096
6.640,983.181,0.840977
6.650,981.918,0.861640
6.660,982.569,0.807019
6.670,983.966,0.767359
6.680,983.082,0.840099
6.690,982.050,0.787101
6.700,982.532,0.779074
6.710,981.293,0.864556
6.720,980.625,0.798202
6.730,981.040,0.795717
6.740,979.123,0.785469
6.750,979.214,0.705087
6.760,981.702,0.703718
6.770,981.582,0.816223
6.780,980.103,0.749394
6.790,979.288,0.769836
6.800,978.682,0.701231
6.810,978.983,0.755933
6.820,978.681,0.705622
6.830,978.610,0.559696
6.840,979.610,0.726894
6.850,979.869,0.668883
6.860,981.036,0.623926
6.870,980.737,0.760583
6.880,980.258,0.797811
6.890,979.999,0.830368
6.900,979.560,0.849320
6.910,976.409,0.714584
6.920,870.159,0.743001
6.930,870.170,0.843947
6.940,871.571,0.904049
6.950,873.563,0.922565
6.960,874.434,0.906714
6.970,873.809,0.905496
6.980,874.987,0.906049
6.990,875.955,0.912844
7.000,876.232,0.921093
7.010,876.582,0.928946
7.020,877.228,0.937076
7.030,876.884,0.941113
7.040,876.672,0.943116
7.050,877.681,0.946209
7.060,878.492,0.956322
7.070,879.299,0.962520
7.080,880.162,0.968481
7.090,880.992,0.971348
7.100,881.263,0.966359
7.110,880.805,0.965971
7.120,880.407,0.966163
7.130,879.757,0.963600
7.140,880.222,0.969692
7.150,880.648,0.969933
7.160,881.319,0.967933
7.170,881.298,0.969039
7.180,881.030,0.967568
7.190,881.345,0.953838
7.200,878.548,0.874614
7.210,852.512,0.639184
7.220,836.943,0.898982
7.230,833.255,0.923432
7.240,831.517,0.913355
7.250,833.238,0.892362
7.260,830.555,0.890372
7.270,831.787,0.919735
7.280,833.272,0.948813
7.290,834.207,0.957952
7.300,833.731,0.959293
7.310,834.790,0.957717
7.320,835.611,0.957320
7.330,835.066,0.956830
7.340,835.394,0.954498
7.350,837.081,0.946305
7.360,834.752,0.949126
7.370,830.597,0.945484
7.380,828.386,0.908781
7.390,826.220,0.886876
7.400,825.544,0.839218
7.410,827.831,0.759942
7.420,830.579,0.800836
7.430,831.178,0.868811
7.440,833.889,0.923565
7.450,837.628,0.935048
7.460,840.181,0.925545
7.470,838.769,0.921243
7.480,837.090,0.932893
7.490,841.815,0.936694
7.500,842.543,0.893552
7.510,837.984,0.908738
7.520,836.888,0.940455
7.530,834.266,0.954223
7.540,831.160,0.947055
7.550,829.678,0.915365
7.560,828.876,0.846910
7.570,826.749,0.794056
7.580,826.736,0.822449
7.590,826.134,0.889213
7.600,831.816,0.929748
7.610,836.936,0.951204
7.620,838.412,0.933086
7.630,836.854,0.939278
7.640,836.492,0.941682
7.650,837.115,0.941051
7.660,837.434,0.939810
7.670,837.478,0.923409
7.680,834.985,0.920664
7.690,831.246,0.908046
7.700,825.014,0.902533
7.710,823.011,0.907933
7.720,824.563,0.915508
7.730,826.636,0.906783
7.740,826.877,0.890936
7.750,828.764,0.899969
7.760,829.969,0.947203
7.770,832.374,0.962357
7.780,834.912,0.949758
7.790,834.620,0.940752
7.800,833.837,0.950513
7.810,832.772,0.960084
7.820,832.690,0.964625
7.830,831.450,0.955961
7.840,828.343,0.927671
7.850,825.745,0.935858
7.860,822.774,0.928875
7.870,820.428,0.903027
7.880,820.972,0.905443
7.890,822.682,0.912881
7.900,824.516,0.939840
7.910,825.933,0.948076
7.920,829.261,0.918647
7.930,832.557,0.935574
7.940,835.000,0.907046
7.950,833.306,0.932580
7.960,832.005,0.955099
7.970,831.802,0.964019
7.980,831.687,0.959124
7.990,829.810,0.937759
8.000,827.047,0.927492
8.010,823.719,0.929204
8.020,822.145,0.926073
8.030,821.665,0.919939
8.040,821.501,0.922073
8.050,822.651,0.936167
8.060,824.873,0.940262
8.070,826.975,0.938610
8.080,828.456,0.918490
8.090,831.222,0.904106
8.100,832.304,0.867897
8.110,830.870,0.897118
8.120,830.533,0.929412
8.130,829.543,0.946287
8.140,830.055,0.954039
8.150,830.548,0.938391
8.160,831.809,0.911223
8.170,830.595,0.891179
8.180,829.890,0.906630
8.190,829.939,0.936674
8.200,829.526,0.939221
8.210,828.881,0.938340
8.220,829.093,0.937156
8.230,828.653,0.942344
8.240,828.581,0.937964
8.250,829.136,0.932847
8.260,830.424,0.924178
8.270,830.227,0.882192
8.280,829.961,0.846245
8.290,827.850,0.879203
8.300,827.718,0.896012
8.310,828.759,0.920157
8.320,829.192,0.931769
8.330,829.919,0.949086
8.340,830.311,0.952996
8.350,830.346,0.949502
8.360,830.406,0.947072
8.370,829.979,0.939516
8.380,830.230,0.937106
8.390,830.091,0.938233
8.400,830.090,0.930163
8.410,830.716,0.936937
8.420,831.946,0.945751
8.430,831.272,0.937692
8.440,831.251,0.945943
8.450,829.775,0.936177
8.460,828.911,0.925261
8.470,828.027,0.927764
8.480,827.310,0.929518
8.490,827.341,0.922921
8.500,827.961,0.910777
8.510,830.812,0.904308
8.520,833.506,0.898851
8.530,834.204,0.891731
8.540,831.915,0.833513
8.550,829.942,0.823061
8.560,830.176,0.814491
8.570,827.380,0.806211
8.580,826.885,0.842825
8.590,826.591,0.813807
8.600,825.465,0.720543
8.610,824.842,0.717539
8.620,824.714,0.649547
8.630,824.488,0.679297
8.640,825.151,0.792893
8.650,828.927,0.844961
8.660,830.035,0.861230
8.670,827.239,0.794536
8.680,829.678,0.787328
8.690,827.070,0.813408
8.700,823.586,0.549256
8.710,827.766,0.204395
8.720,154.848,0.222050
8.730,838.610,0.121915
8.740,845.597,0.068766
8.750,427.114,0.096371
8.760,830.293,0.457236
8.770,827.661,0.628054
8.780,825.467,0.850840
8.790,827.132,0.878614
8.800,827.150,0.868455
8.810,828.995,0.869613
8.820,830.376,0.693083
8.830,825.689,0.330644
8.840,163.343,0.117979
8.850,165.409,0.326783
8.860,164.878,0.659890
8.870,164.229,0.672693
8.880,160.343,0.439320
8.890,156.787,0.350570
8.900,154.685,0.115457
8.910,831.855,0.330193
8.920,828.883,0.539042
8.930,832.362,0.757829
8.940,831.953,0.802760
8.950,831.369,0.821132
8.960,832.498,0.778247
8.970,832.977,0.331864
8.980,129.829,0.038929
8.990,967.708,0.122056
9.000,972.301,0.668871
9.010,972.696,0.841068
9.020,973.119,0.916960
9.030,975.321,0.924007
9.040,978.519,0.938272
9.050,979.523,0.929373
9.060,980.420,0.921819
9.070,979.964,0.915237
9.080,978.739,0.929350
9.090,979.369,0.904725
9.100,978.749,0.902993
9.110,977.784,0.907943
9.120,975.142,0.883783
9.130,977.450,0.811656
9.140,974.646,0.482495
9.150,873.801,0.788531
9.160,873.894,0.877346
9.170,876.436,0.911543
9.180,877.521,0.927649
9.190,878.430,0.942559
9.200,878.393,0.945764
9.210,878.041,0.946722
9.220,877.092,0.939870
9.230,876.666,0.935368
9.240,875.500,0.922048
9.250,874.009,0.923555
9.260,872.520,0.884510
9.270,872.769,0.824945
9.280,864.189,0.587255
9.290,833.165,0.858877
9.300,830.284,0.936817
9.310,830.396,0.953757
9.320,830.387,0.952715
9.330,829.688,0.943243
9.340,829.092,0.931139
9.350,827.855,0.915503
9.360,830.458,0.884416
9.370,834.375,0.811467
9.380,839.289,0.508548
9.390,828.161,0.448567
9.400,736.087,0.469475
9.410,740.922,0.653109
9.420,742.492,0.840374
9.430,742.450,0.898203
9.440,742.645,0.910791
9.450,742.858,0.906954
9.460,742.385,0.927326
9.470,742.715,0.896493
9.480,747.416,0.805466
9.490,755.825,0.537990
9.500,748.085,0.336312
9.510,745.300,0.263779
9.520,744.170,0.240953
9.530,658.482,0.661039
9.540,657.108,0.871777
9.550,656.985,0.935364
9.560,656.640,0.952185
9.570,656.571,0.952308
9.580,656.893,0.949206
9.590,656.327,0.951281
9.600,656.144,0.933764
9.610,654.266,0.871752
9.620,655.065,0.773176
9.630,656.967,0.362541
9.640,590.116,0.807613
9.650,590.344,0.930742
9.660,589.496,0.961978
9.670,589.017,0.966988
9.680,589.009,0.973415
9.690,588.854,0.977992
9.700,588.943,0.970717
9.710,588.660,0.955781
9.720,589.333,0.910989
9.730,590.540,0.830316
9.740,593.838,0.747352
9.750,600.173,0.496517
9.760,583.138,0.155655
9.770,526.766,0.566006
9.780,525.065,0.844410
9.790,524.495,0.919427
9.800,524.913,0.943817
9.810,524.570,0.945108
9.820,524.629,0.949721
9.830,524.608,0.955763
9.840,524.428,0.953398
9.850,524.256,0.952967
9.860,524.114,0.954313
9.870,523.504,0.947085
9.880,522.751,0.933413
9.890,521.645,0.917045
9.900,522.972,0.866747
9.910,528.060,0.728318
9.920,532.286,0.619489
9.930,586.890,0.925815
9.940,586.620,0.958387
9.950,587.209,0.972740
9.960,587.008,0.974123
9.970,586.840,0.972358
9.980,586.627,0.971372
9.990,586.588,0.959081
10.000,587.273,0.926961
10.010,588.652,0.858726
10.020,590.187,0.751418
10.030,593.172,0.450925
10.040,651.439,0.510956
10.050,657.497,0.721144
10.060,659.318,0.871479
10.070,657.837,0.910558
10.080,657.552,0.938093
10.090,657.763,0.946855
10.100,657.846,0.946978
10.110,657.973,0.944570
10.120,656.729,0.944136
10.130,656.869,0.924792
10.140,657.551,0.890276
10.150,658.839,0.866675
10.160,659.894,0.914056
10.170,659.282,0.700574
10.180,531.673,0.359027
10.190,527.918,0.741894
10.200,525.767,0.887442
10.210,525.397,0.915355
10.220,524.826,0.924919
10.230,524.382,0.942887
10.240,523.722,0.941644
10.250,522.839,0.925349
10.260,521.282,0.805830
10.270,518.569,0.524611
10.280,494.514,0.544707
10.290,440.631,0.465815
10.300,439.944,0.732700
10.310,439.443,0.816939
10.320,439.328,0.847236
10.330,439.450,0.841265
10.340,440.228,0.902353
10.350,441.025,0.930825
10.360,441.864,0.940056
10.370,441.680,0.944707
10.380,440.441,0.930893
10.390,438.492,0.883802
10.400,436.084,0.896366
10.410,433.554,0.876568
10.420,432.502,0.888137
10.430,433.526,0.892394
10.440,434.071,0.858160
10.450,435.257,0.862454
10.460,436.790,0.881486
10.470,438.217,0.870544
10.480,438.806,0.918946
10.490,438.923,0.912122
10.500,438.897,0.912267
10.510,437.092,0.862220
10.520,436.052,0.797062
10.530,434.834,0.733486
10.540,432.662,0.709333
10.550,432.795,0.661590
10.560,432.825,0.694595
10.570,434.427,0.647672
10.580,436.384,0.611472
10.590,527.049,0.509410
10.600,526.754,0.909011
10.610,525.564,0.928603
10.620,523.891,0.842458
10.630,1045.984,0.648675
10.640,1044.618,0.770575
10.650,1043.788,0.661437
10.660,1041.415,0.316232
10.670,433.723,0.523331
10.680,438.636,0.351265
10.690,520.763,0.584480
10.700,516.487,0.408533
10.710,994.361,0.610279
10.720,988.601,0.843012
