time,frequency,confidence
4.350,443.372,0.169426
4.360,442.856,0.445316
4.370,442.544,0.777216
4.380,442.494,0.852349
4.390,442.118,0.898536
4.400,441.721,0.921972
4.410,441.704,0.928681
4.420,441.841,0.941057
4.430,441.750,0.941863
4.440,441.660,0.951774
4.450,441.611,0.950397
4.460,441.573,0.946880
4.470,441.636,0.943821
4.480,441.696,0.935436
4.490,441.686,0.935668
4.500,441.014,0.938643
4.510,440.248,0.922192
4.520,439.814,0.910469
4.530,438.945,0.897994
4.540,438.781,0.888769
4.550,439.533,0.859900
4.560,440.000,0.828261
4.570,441.351,0.859301
4.580,440.018,0.556864
4.590,394.409,0.517675
4.600,394.575,0.822144
4.610,394.480,0.928951
4.620,393.851,0.953819
4.630,392.944,0.956799
4.640,392.511,0.959684
4.650,392.714,0.968076
4.660,393.566,0.968252
4.670,394.175,0.964750
4.680,395.387,0.949259
4.690,396.295,0.939341
4.700,396.943,0.954242
4.710,396.606,0.937993
4.720,396.160,0.937303
4.730,395.872,0.937074
4.740,395.528,0.940870
4.750,395.118,0.958397
4.760,395.483,0.950258
4.770,396.362,0.965674
4.780,396.581,0.968373
4.790,396.371,0.964278
4.800,395.724,0.935132
4.810,395.312,0.939097
4.820,395.071,0.909767
4.830,394.925,0.841715
4.840,393.018,0.597951
4.850,758.222,0.663558
4.860,750.821,0.859300
4.870,743.511,0.896639
4.880,740.730,0.899082
4.890,739.970,0.889819
4.900,740.321,0.867383
4.910,741.914,0.901136
4.920,744.931,0.885327
4.930,749.073,0.885182
4.940,753.820,0.909535
4.950,755.135,0.904490
4.960,755.896,0.896690
4.970,755.458,0.908484
4.980,753.775,0.921103
4.990,751.995,0.917590
5.000,751.085,0.910386
5.010,750.861,0.898896
5.020,751.187,0.861898
5.030,751.450,0.807758
5.040,750.515,0.677567
5.050,743.065,0.604008
5.060,741.860,0.519706
5.070,666.779,0.735219
5.080,665.018,0.913784
5.090,664.708,0.935966
5.100,663.071,0.953752
5.110,662.052,0.963253
5.120,663.109,0.968584
5.130,664.491,0.963505
5.140,665.573,0.955594
5.150,666.768,0.938248
5.160,668.477,0.924735
5.170,670.209,0.918210
5.180,670.105,0.920535
5.190,669.014,0.920167
5.200,668.550,0.918689
5.210,668.332,0.921378
5.220,667.498,0.924831
5.230,665.960,0.944615
5.240,663.896,0.959228
5.250,660.993,0.956403
5.260,655.630,0.864356
5.270,594.298,0.810038
5.280,592.073,0.965167
5.290,591.638,0.973287
5.300,591.995,0.971661
5.310,592.464,0.965979
5.320,591.887,0.972552
5.330,591.446,0.975954
5.340,591.341,0.975651
5.350,591.214,0.976520
5.360,591.107,0.978382
5.370,590.521,0.982163
5.380,589.630,0.985234
5.390,587.642,0.970183
5.400,584.508,0.929994
5.410,579.946,0.910558
5.420,579.408,0.868220
5.430,582.903,0.856076
5.440,587.661,0.922579
5.450,588.485,0.943373
5.460,587.335,0.921744
5.470,586.806,0.926144
5.480,580.867,0.902308
5.490,575.950,0.945643
5.500,571.316,0.916285
5.510,566.423,0.891414
5.520,564.701,0.903969
5.530,563.748,0.915831
5.540,562.184,0.910725
5.550,562.334,0.911661
5.560,563.968,0.930099
5.570,565.847,0.916218
5.580,567.842,0.916424
5.590,569.818,0.923702
5.600,571.595,0.924771
5.610,572.528,0.923482
5.620,571.998,0.924070
5.630,570.385,0.936461
5.640,568.313,0.935339
5.650,566.641,0.921360
5.660,564.708,0.920942
5.670,562.523,0.896939
5.680,562.041,0.877855
5.690,563.744,0.824230
5.700,567.798,0.679125
5.710,577.665,0.501462
5.720,650.624,0.715626
5.730,655.756,0.893152
5.740,658.798,0.910505
5.750,659.763,0.933347
5.760,659.864,0.945093
5.770,659.806,0.953167
5.780,659.907,0.962049
5.790,660.335,0.965737
5.800,661.073,0.967918
5.810,661.324,0.967864
5.820,661.192,0.967249
5.830,661.207,0.967945
5.840,661.418,0.965902
5.850,661.453,0.965744
5.860,661.022,0.966694
5.870,660.931,0.966790
5.880,661.489,0.965889
5.890,661.792,0.963916
5.900,661.334,0.958988
5.910,660.281,0.948367
5.920,660.664,0.901545
5.930,662.804,0.498544
5.940,783.835,0.610144
5.950,782.796,0.810727
5.960,781.428,0.823853
5.970,779.835,0.861053
5.980,778.348,0.895470
5.990,778.430,0.906929
6.000,779.159,0.923465
6.010,780.300,0.926538
6.020,782.229,0.936438
6.030,784.671,0.954481
6.040,786.617,0.954777
6.050,788.133,0.949520
6.060,788.890,0.948971
6.070,789.145,0.947250
6.080,788.676,0.947975
6.090,787.821,0.949224
6.100,785.881,0.951088
6.110,785.269,0.926055
6.120,785.270,0.780936
6.130,785.565,0.303144
6.140,493.361,0.147199
6.150,493.844,0.242738
6.160,494.606,0.271590
6.170,495.480,0.367698
6.180,495.012,0.477901
6.190,495.964,0.667053
6.200,497.100,0.853890
6.210,496.881,0.908274
6.220,496.111,0.942645
6.230,495.504,0.945276
6.240,495.451,0.945792
6.250,495.789,0.944709
6.260,496.094,0.938592
6.270,496.064,0.941256
6.280,496.226,0.948753
6.290,496.435,0.955691
6.300,496.693,0.958054
6.310,497.090,0.960603
6.320,497.190,0.963293
6.330,496.660,0.966839
6.340,494.932,0.963516
6.350,491.131,0.910067
6.360,487.054,0.877442
6.370,486.950,0.858212
6.380,490.978,0.872299
6.390,492.612,0.818850
6.400,476.709,0.662902
6.410,472.536,0.810023
6.420,473.319,0.756315
6.430,476.435,0.667725
6.440,477.728,0.732945
6.450,476.163,0.800257
6.460,475.761,0.834273
6.470,474.636,0.869724
6.480,475.314,0.794971
6.490,473.009,0.856875
6.500,471.233,0.905685
6.510,470.927,0.934657
6.520,470.020,0.951550
6.530,470.406,0.943816
6.540,470.570,0.921160
6.550,472.336,0.921364
6.560,472.925,0.931439
6.570,472.410,0.929967
6.580,472.287,0.929023
6.590,472.258,0.932132
6.600,471.725,0.913665
6.610,470.978,0.908708
6.620,470.578,0.917981
6.630,470.753,0.914249
6.640,470.514,0.919665
6.650,470.707,0.913503
6.660,471.105,0.903947
6.670,471.252,0.896752
6.680,471.512,0.889572
6.690,471.290,0.848083
6.700,473.396,0.760101
6.710,475.941,0.532567
6.720,561.095,0.492236
6.730,564.410,0.815494
6.740,566.607,0.902453
6.750,567.907,0.931323
6.760,568.629,0.947861
6.770,569.260,0.950512
6.780,570.193,0.951913
6.790,570.270,0.959823
6.800,570.659,0.953227
6.810,570.052,0.956156
6.820,570.236,0.956946
6.830,570.085,0.961449
6.840,570.081,0.965422
6.850,568.896,0.961460
6.860,568.377,0.954841
6.870,567.505,0.945642
6.880,566.714,0.934853
6.890,566.085,0.932953
6.900,565.308,0.913609
6.910,564.390,0.897084
6.920,565.066,0.827357
6.930,565.663,0.674289
6.940,375.480,0.572484
6.950,376.126,0.627576
6.960,377.269,0.759917
6.970,377.406,0.825935
6.980,376.673,0.904907
6.990,376.446,0.917774
7.000,376.236,0.916742
7.010,376.416,0.924558
7.020,376.859,0.930499
7.030,376.871,0.939583
7.040,376.546,0.946609
7.050,376.809,0.947749
7.060,376.871,0.951913
7.070,376.705,0.955645
7.080,376.360,0.961409
7.090,376.205,0.960849
7.100,375.733,0.963017
7.110,374.542,0.944411
7.120,372.925,0.881822
7.130,366.537,0.503278
7.140,335.005,0.830878
7.150,333.923,0.945835
7.160,334.087,0.961540
7.170,334.253,0.953775
7.180,333.880,0.950357
7.190,333.634,0.955078
7.200,333.477,0.955042
7.210,333.416,0.949895
7.220,333.295,0.951409
7.230,333.190,0.948134
7.240,333.106,0.946204
7.250,333.138,0.952373
7.260,333.346,0.950971
7.270,333.344,0.952601
7.280,333.479,0.949524
7.290,333.052,0.927268
7.300,332.297,0.942816
7.310,331.390,0.955162
7.320,330.688,0.944113
7.330,330.820,0.911193
7.340,332.446,0.797504
7.350,333.151,0.676711
7.360,328.579,0.432551
7.370,293.459,0.552855
7.380,293.931,0.718994
7.390,293.931,0.903193
7.400,294.295,0.950619
7.410,294.243,0.964699
7.420,294.026,0.966284
7.430,293.654,0.960831
7.440,293.537,0.966551
7.450,293.901,0.974862
7.460,294.205,0.978671
7.470,294.396,0.978671
7.480,294.544,0.980118
7.490,294.702,0.980488
7.500,294.714,0.979811
7.510,294.644,0.980265
7.520,294.445,0.980387
7.530,294.365,0.981529
7.540,294.330,0.980728
7.550,294.144,0.979360
7.560,294.154,0.979782
7.570,293.741,0.968547
7.580,292.953,0.912080
7.590,291.524,0.876656
7.600,292.294,0.852540
7.610,293.450,0.912510
7.620,294.464,0.938038
7.630,295.646,0.934900
7.640,296.671,0.846467
7.650,296.320,0.672044
7.660,295.773,0.425659
7.670,497.026,0.509809
7.680,496.283,0.750300
7.690,496.531,0.827481
7.700,497.918,0.829767
7.710,499.254,0.859831
7.720,500.724,0.918467
7.730,502.059,0.941096
7.740,504.260,0.923652
7.750,507.566,0.943154
7.760,508.993,0.935131
7.770,509.034,0.921939
7.780,508.899,0.914157
7.790,509.206,0.890084
7.800,509.740,0.763401
7.810,510.201,0.546150
7.820,515.113,0.325319
7.830,520.365,0.376784
7.840,511.455,0.552185
7.850,281.268,0.387928
7.860,280.331,0.666399
7.870,280.241,0.870311
7.880,280.345,0.927231
7.890,279.904,0.935267
7.900,278.974,0.947682
7.910,278.381,0.962740
7.920,278.263,0.964587
7.930,278.573,0.958472
7.940,278.750,0.958309
7.950,279.270,0.941394
7.960,279.465,0.937834
7.970,279.701,0.925271
7.980,279.928,0.923350
7.990,280.334,0.943697
8.000,281.212,0.954197
8.010,282.567,0.927261
8.020,284.151,0.933531
8.030,286.018,0.848596
8.040,285.570,0.759195
8.050,281.189,0.805677
8.060,279.480,0.886719
8.070,280.287,0.881193
8.080,281.105,0.825083
8.090,282.934,0.713360
8.100,283.784,0.841497
8.110,284.977,0.869170
8.120,286.203,0.857361
8.130,285.196,0.809238
8.140,282.871,0.726805
8.150,567.468,0.864322
8.160,567.658,0.901996
8.170,567.323,0.876904
8.180,567.095,0.823513
8.190,568.376,0.823810
8.200,570.239,0.833711
8.210,571.307,0.876865
8.220,571.743,0.834777
8.230,284.431,0.825532
8.240,283.468,0.794846
8.250,283.326,0.797098
8.260,283.042,0.800111
8.270,283.198,0.811315
8.280,285.000,0.763510
8.290,286.778,0.708216
8.300,285.025,0.697635
8.310,284.400,0.838650
8.320,283.674,0.745042
8.330,284.362,0.550521
8.340,288.035,0.413425
8.350,290.581,0.532662
8.360,585.492,0.537033
8.370,586.286,0.595830
8.380,587.390,0.656863
8.390,588.237,0.653201
8.400,587.574,0.717849
8.410,586.911,0.730891
8.420,587.911,0.832684
8.430,587.137,0.820871
8.440,586.233,0.849691
8.450,585.258,0.821403
8.460,586.677,0.892756
8.470,587.844,0.892899
8.480,587.245,0.835607
8.490,291.038,0.717264
8.500,289.468,0.676602
8.510,287.170,0.593986
8.520,287.093,0.611854
8.530,288.019,0.557533
8.540,581.890,0.662012
8.550,290.415,0.709729
8.560,583.139,0.784897
8.570,585.156,0.813467
8.580,587.801,0.950935
8.590,588.751,0.962962
8.600,587.606,0.936319
8.610,585.415,0.870637
8.620,585.656,0.788724
8.630,586.346,0.810758
8.640,290.202,0.643989
8.650,289.120,0.843510
8.660,286.683,0.799991
8.670,281.526,0.687919
8.680,280.300,0.307175
8.690,370.236,0.486737
8.700,371.721,0.589679
8.710,372.254,0.702687
8.720,372.094,0.786123
8.730,371.626,0.845283
8.740,371.293,0.904722
8.750,370.653,0.919615
8.760,369.966,0.910657
8.770,369.743,0.898519
8.780,368.641,0.913876
8.790,368.479,0.927057
8.800,368.942,0.921197
8.810,369.883,0.924270
8.820,370.564,0.943440
8.830,370.558,0.945769
8.840,370.332,0.944555
8.850,369.693,0.925130
8.860,368.789,0.924105
8.870,366.883,0.947805
8.880,364.705,0.904736
8.890,362.840,0.898968
8.900,489.913,0.456258
8.910,490.774,0.768697
8.920,490.913,0.692763
8.930,245.993,0.714476
8.940,246.370,0.755789
8.950,246.636,0.731450
8.960,246.908,0.768561
8.970,247.451,0.808931
8.980,247.529,0.844900
8.990,247.020,0.840922
9.000,246.321,0.865068
9.010,245.757,0.907562
9.020,244.918,0.931198
9.030,244.223,0.935625
9.040,243.792,0.911639
9.050,243.351,0.936326
9.060,243.426,0.923643
9.070,243.818,0.913488
9.080,244.432,0.940645
9.090,245.317,0.942116
9.100,245.790,0.931268
9.110,246.443,0.888243
9.120,247.162,0.918079
9.130,247.594,0.912152
9.140,247.732,0.919052
9.150,248.090,0.891282
9.160,248.323,0.842843
9.170,248.676,0.669306
9.180,248.599,0.326342
9.190,277.627,0.800723
9.200,278.247,0.895662
9.210,278.330,0.930763
9.220,278.270,0.949335
9.230,277.573,0.949904
9.240,276.760,0.943282
9.250,275.891,0.932587
9.260,274.960,0.956192
9.270,274.123,0.953942
9.280,273.806,0.949335
9.290,274.266,0.954303
9.300,275.264,0.958702
9.310,276.184,0.932644
9.320,277.011,0.952533
9.330,277.455,0.954032
9.340,277.839,0.961187
9.350,278.030,0.960935
9.360,278.112,0.955281
9.370,277.898,0.950154
9.380,277.410,0.928539
9.390,277.146,0.868010
9.400,276.347,0.727079
9.410,277.003,0.652871
9.420,278.189,0.809825
9.430,278.776,0.901568
9.440,278.514,0.885164
9.450,278.385,0.781040
9.460,280.745,0.539504
9.470,290.338,0.654673
9.480,292.554,0.809297
9.490,292.804,0.862706
9.500,292.627,0.861365
9.510,293.434,0.905266
9.520,293.701,0.913695
9.530,293.133,0.916256
9.540,292.261,0.907260
9.550,292.329,0.893463
9.560,292.929,0.867235
9.570,294.318,0.891505
9.580,294.906,0.893183
9.590,293.352,0.900259
9.600,292.121,0.924245
9.610,292.288,0.912751
9.620,293.292,0.893682
9.630,294.960,0.880880
9.640,298.479,0.668016
9.650,323.053,0.803620
9.660,325.989,0.940147
9.670,327.066,0.951792
9.680,327.813,0.935182
9.690,328.166,0.937935
9.700,328.589,0.922933
9.710,329.112,0.955450
9.720,329.620,0.971630
9.730,329.830,0.974088
9.740,329.759,0.970273
9.750,329.443,0.966817
9.760,329.699,0.970086
9.770,329.924,0.971136
9.780,330.282,0.976004
9.790,330.348,0.975614
9.800,330.260,0.975410
9.810,330.034,0.978930
9.820,329.959,0.976551
9.830,329.947,0.971321
9.840,330.613,0.970640
9.850,331.264,0.955011
9.860,331.143,0.944148
9.870,330.235,0.925275
9.880,329.331,0.843822
9.890,328.302,0.695871
9.900,370.464,0.436535
9.910,371.477,0.643832
9.920,371.772,0.829292
9.930,371.346,0.902826
9.940,372.023,0.923277
9.950,372.341,0.935759
9.960,372.679,0.927937
9.970,373.109,0.913086
9.980,373.304,0.901642
9.990,373.673,0.886218
10.000,373.391,0.910338
10.010,373.192,0.920908
10.020,372.812,0.937245
10.030,372.700,0.935903
10.040,372.538,0.944184
10.050,373.608,0.920414
10.060,376.140,0.927787
10.070,382.223,0.901409
10.080,386.892,0.904996
10.090,389.747,0.948785
10.100,391.411,0.939569
10.110,391.492,0.940299
10.120,391.386,0.928833
10.130,390.861,0.934022
10.140,391.179,0.924299
10.150,391.220,0.928997
10.160,390.986,0.935817
10.170,391.013,0.937894
10.180,390.752,0.948172
10.190,390.892,0.941220
10.200,390.724,0.949410
10.210,390.654,0.948082
10.220,390.696,0.950586
10.230,390.878,0.943601
10.240,391.204,0.937306
10.250,391.523,0.940736
10.260,391.740,0.914095
10.270,392.311,0.859148
10.280,393.322,0.862877
10.290,392.949,0.818724
10.300,393.088,0.868192
10.310,397.934,0.796509
10.320,396.851,0.478726
10.330,439.743,0.679204
10.340,439.324,0.736240
10.350,439.222,0.793861
10.360,439.448,0.872478
10.370,439.338,0.901447
10.380,439.117,0.904620
10.390,438.624,0.911114
10.400,438.262,0.892817
10.410,437.801,0.889376
10.420,438.376,0.897628
10.430,438.576,0.917841
10.440,439.332,0.928588
10.450,439.210,0.929562
10.460,439.005,0.902159
10.470,438.100,0.899161
10.480,437.961,0.884577
10.490,437.091,0.884352
10.500,436.629,0.854533
10.510,436.834,0.698066
10.520,293.615,0.489599
10.530,294.095,0.784961
10.540,294.126,0.859940
10.550,294.096,0.909170
10.560,294.252,0.935455
10.570,294.192,0.953342
10.580,294.151,0.969084
10.590,294.327,0.972122
10.600,294.370,0.977000
10.610,294.401,0.977718
10.620,294.356,0.981365
10.630,294.248,0.980008
10.640,294.291,0.981995
10.650,294.228,0.982042
10.660,294.103,0.982074
10.670,294.070,0.980909
10.680,293.842,0.972217
10.690,294.000,0.948810
10.700,293.384,0.845292
10.710,292.170,0.665720
10.720,290.829,0.600557
10.730,290.594,0.778808
10.740,291.984,0.763016
