time,frequency,confidence
2.380,534.576,0.937309
2.390,535.229,0.949771
2.400,535.289,0.938204
2.410,534.338,0.926661
2.420,531.949,0.923092
2.430,528.054,0.912156
2.440,524.655,0.951232
2.450,523.976,0.957206
2.460,523.726,0.946692
2.470,524.849,0.955477
2.480,525.144,0.944614
2.490,526.619,0.926308
2.500,527.348,0.905050
2.510,528.828,0.902537
2.520,529.449,0.918806
2.530,530.243,0.929720
2.540,529.037,0.900525
2.550,527.835,0.886578
2.560,526.456,0.911479
2.570,527.435,0.896734
2.580,529.063,0.900418
2.590,530.740,0.875582
2.600,529.183,0.889550
2.610,528.571,0.898435
2.620,528.170,0.881121
2.630,527.915,0.735919
2.640,446.111,0.692667
2.650,445.342,0.863789
2.660,444.912,0.899171
2.670,444.061,0.915287
2.680,443.409,0.938748
2.690,442.808,0.948322
2.700,443.228,0.943172
2.710,444.176,0.922603
2.720,444.585,0.920281
2.730,444.661,0.924054
2.740,444.202,0.923100
2.750,444.122,0.925082
2.760,444.338,0.919728
2.770,444.387,0.923681
2.780,444.328,0.924332
2.790,444.173,0.936306
2.800,444.612,0.924431
2.810,444.609,0.920716
2.820,444.523,0.915839
2.830,444.468,0.917611
2.840,444.403,0.915891
2.850,444.425,0.913661
2.860,444.246,0.920258
2.870,444.289,0.922586
2.880,443.768,0.933795
2.890,443.921,0.935449
2.900,443.632,0.938500
2.910,443.234,0.953985
2.920,443.711,0.937789
2.930,444.584,0.917416
2.940,445.038,0.922807
2.950,444.654,0.926787
2.960,445.213,0.914431
2.970,444.697,0.814980
2.980,448.936,0.473336
2.990,468.542,0.589649
3.000,474.107,0.803676
3.010,475.405,0.850256
3.020,475.830,0.845320
3.030,473.013,0.844646
3.040,471.194,0.846866
3.050,470.851,0.899891
3.060,470.214,0.907040
3.070,469.467,0.927816
3.080,471.133,0.885441
3.090,473.967,0.887581
3.100,476.944,0.865182
3.110,478.581,0.898097
3.120,479.763,0.915414
3.130,479.447,0.937237
3.140,479.079,0.937920
3.150,478.262,0.935498
3.160,477.227,0.922579
3.170,474.845,0.913917
3.180,473.381,0.901270
3.190,470.657,0.901189
3.200,468.415,0.920276
3.210,469.567,0.900401
3.220,472.919,0.848625
3.230,476.448,0.842134
3.240,478.217,0.878766
3.250,477.478,0.915969
3.260,478.486,0.921183
3.270,478.561,0.930052
3.280,479.567,0.923614
3.290,480.515,0.880269
3.300,481.106,0.842410
3.310,480.949,0.704287
3.320,481.559,0.819616
3.330,476.161,0.768265
3.340,477.011,0.685975
3.350,477.584,0.850447
3.360,481.332,0.777095
3.370,480.966,0.405713
3.380,389.742,0.301212
3.390,390.397,0.756427
3.400,391.614,0.874372
3.410,391.114,0.884551
3.420,392.254,0.930677
3.430,393.226,0.950987
3.440,393.808,0.957920
3.450,394.126,0.960713
3.460,394.506,0.962778
3.470,394.385,0.959822
3.480,394.447,0.957888
3.490,394.365,0.959616
3.500,394.184,0.965040
3.510,394.263,0.962024
3.520,394.289,0.962485
3.530,394.418,0.958509
3.540,394.270,0.962527
3.550,394.142,0.955516
3.560,394.164,0.953213
3.570,394.218,0.952715
3.580,394.271,0.959475
3.590,394.082,0.959691
3.600,394.106,0.965786
3.610,394.322,0.962298
3.620,394.495,0.962071
3.630,394.500,0.960482
3.640,394.740,0.960470
3.650,394.759,0.958263
3.660,394.238,0.966649
3.670,393.552,0.968831
3.680,393.091,0.967055
3.690,393.017,0.959191
3.700,392.418,0.952165
3.710,393.286,0.935786
3.720,394.612,0.844770
3.730,396.633,0.735517
3.740,396.231,0.500326
3.750,395.420,0.381450
3.760,395.486,0.531402
3.770,395.141,0.677052
3.780,394.694,0.666351
3.790,395.096,0.678407
3.800,395.840,0.640907
3.810,396.315,0.578126
3.820,397.708,0.497264
3.830,398.084,0.482981
3.840,397.900,0.411695
3.850,396.931,0.458323
3.860,397.327,0.559508
3.870,396.589,0.650512
3.880,396.150,0.638735
3.890,395.337,0.673026
3.900,395.087,0.816327
3.910,394.997,0.839446
3.920,395.063,0.834854
3.930,394.667,0.836787
3.940,394.155,0.868837
3.950,394.053,0.880602
3.960,393.978,0.884366
3.970,393.465,0.888279
3.980,392.999,0.877670
3.990,393.149,0.889167
4.000,393.440,0.897799
4.010,393.687,0.912717
4.020,393.605,0.933765
4.030,393.752,0.942909
4.040,393.883,0.953637
4.050,393.659,0.941128
4.060,393.507,0.934169
4.070,393.282,0.925338
4.080,392.904,0.927327
4.090,392.639,0.895143
4.100,391.547,0.827555
4.110,390.552,0.879503
4.120,390.289,0.924674
4.130,390.486,0.933625
4.140,390.756,0.934440
4.150,390.700,0.939749
4.160,390.419,0.944271
4.170,390.758,0.933330
4.180,391.062,0.921553
4.190,392.225,0.959030
4.200,393.726,0.966363
4.210,395.875,0.932409
4.220,397.249,0.961241
4.230,398.093,0.961888
4.240,398.006,0.953923
4.250,396.921,0.949169
4.260,395.222,0.942565
4.270,393.225,0.968153
4.280,391.500,0.949344
4.290,390.457,0.948043
4.300,390.100,0.952723
4.310,390.574,0.944277
4.320,391.488,0.946741
4.330,393.025,0.971458
4.340,394.370,0.967433
4.350,395.676,0.936930
4.360,396.627,0.958045
4.370,396.904,0.956192
4.380,396.008,0.933714
4.390,394.950,0.950515
4.400,393.807,0.969243
4.410,392.686,0.970458
4.420,391.637,0.957348
4.430,391.417,0.949321
4.440,392.788,0.928664
4.450,396.536,0.752545
4.460,396.832,0.604916
4.470,396.729,0.776304
4.480,394.516,0.881331
4.490,395.498,0.898051
4.500,395.800,0.900244
4.510,396.594,0.882637
4.520,396.347,0.834508
4.530,397.414,0.813502
4.540,396.422,0.768687
4.550,396.717,0.726234
4.560,395.309,0.703188
4.570,396.290,0.763157
4.580,395.073,0.798436
4.590,396.103,0.827741
4.600,395.555,0.876194
4.610,396.974,0.786776
4.620,396.442,0.795121
4.630,396.928,0.783248
4.640,396.287,0.789904
4.650,397.807,0.793648
4.660,397.014,0.806272
4.670,397.529,0.792524
4.680,397.350,0.795174
4.690,397.903,0.823836
4.700,397.993,0.821377
4.710,397.778,0.780431
4.720,397.659,0.840956
4.730,397.237,0.848326
4.740,396.982,0.891075
4.750,396.685,0.878452
4.760,396.035,0.866321
4.770,394.264,0.905659
4.780,393.792,0.907387
4.790,392.688,0.914255
4.800,394.851,0.809794
4.810,392.964,0.409749
4.820,354.493,0.595080
4.830,353.474,0.877966
4.840,353.869,0.935822
4.850,354.507,0.965401
4.860,354.607,0.968495
4.870,354.708,0.972156
4.880,355.128,0.970717
4.890,355.180,0.969699
4.900,355.236,0.963397
4.910,354.873,0.969113
4.920,354.280,0.961107
4.930,353.995,0.955957
4.940,354.678,0.926519
4.950,355.765,0.898322
4.960,357.534,0.895027
4.970,356.139,0.882843
4.980,356.083,0.822774
4.990,354.438,0.735301
5.000,308.443,0.308159
5.010,310.390,0.734483
5.020,309.473,0.865097
5.030,312.409,0.900764
5.040,313.496,0.884971
5.050,314.463,0.867013
5.060,315.325,0.914406
5.070,315.756,0.926788
5.080,315.812,0.914908
5.090,315.878,0.925021
5.100,315.703,0.909231
5.110,315.236,0.916436
5.120,315.448,0.891220
5.130,315.566,0.883043
5.140,316.188,0.729522
5.150,314.598,0.564550
5.160,349.513,0.494320
5.170,352.289,0.706083
5.180,352.727,0.675233
5.190,352.575,0.683378
5.200,352.475,0.779963
5.210,351.844,0.799234
5.220,350.684,0.819098
5.230,349.810,0.650938
5.240,348.569,0.739710
5.250,348.461,0.775556
5.260,347.810,0.779514
5.270,347.816,0.785286
5.280,348.874,0.721793
5.290,350.764,0.657089
5.300,353.060,0.680488
5.310,354.496,0.668953
5.320,354.870,0.717159
5.330,354.340,0.685781
5.340,353.812,0.438305
5.350,352.138,0.436416
5.360,350.790,0.400472
5.370,349.336,0.506023
5.380,347.838,0.682829
5.390,347.523,0.670782
5.400,347.078,0.603328
5.410,347.173,0.375425
5.420,586.858,0.417146
5.430,588.008,0.392413
5.440,351.634,0.441814
5.450,353.671,0.671660
5.460,353.830,0.854643
5.470,353.307,0.890946
5.480,352.751,0.911698
5.490,351.931,0.939143
5.500,351.169,0.947722
5.510,350.565,0.938449
5.520,350.331,0.912462
5.530,350.450,0.725242
5.540,294.068,0.402755
5.550,292.897,0.693704
5.560,292.798,0.813107
5.570,293.484,0.894668
5.580,294.315,0.948048
5.590,295.046,0.965047
5.600,295.793,0.960787
5.610,296.393,0.947470
5.620,296.556,0.942646
5.630,296.771,0.945934
5.640,296.584,0.938557
5.650,296.454,0.947899
5.660,296.378,0.945911
5.670,296.495,0.943792
5.680,296.528,0.944199
5.690,296.637,0.945269
5.700,296.598,0.945424
5.710,296.603,0.948088
5.720,296.675,0.945340
5.730,296.728,0.950013
5.740,296.735,0.951113
5.750,296.592,0.948515
5.760,296.679,0.947697
5.770,296.647,0.947116
5.780,296.601,0.949894
5.790,296.554,0.951142
5.800,296.404,0.955065
5.810,296.430,0.950277
5.820,296.304,0.955390
5.830,296.181,0.956718
5.840,295.926,0.960072
5.850,295.915,0.956093
5.860,295.851,0.958909
5.870,296.088,0.943674
5.880,295.997,0.938239
5.890,295.811,0.937868
5.900,296.554,0.882133
5.910,298.656,0.872986
5.920,300.896,0.839066
5.930,301.420,0.768872
5.940,302.071,0.585209
5.950,303.275,0.594714
5.960,306.427,0.550525
5.970,308.653,0.632179
5.980,310.678,0.677518
5.990,313.089,0.667470
6.000,314.920,0.655048
6.010,314.376,0.676032
6.020,313.462,0.667499
6.030,312.730,0.769175
6.040,314.787,0.758221
6.050,314.753,0.742818
6.060,314.743,0.743248
6.070,314.571,0.753063
6.080,313.313,0.803617
6.090,313.272,0.821527
6.100,314.263,0.834906
6.110,314.311,0.877392
6.120,314.300,0.910202
6.130,314.932,0.937403
6.140,314.632,0.936551
6.150,314.538,0.937944
6.160,314.800,0.942743
6.170,314.619,0.942279
6.180,314.676,0.936708
6.190,314.681,0.928598
6.200,315.205,0.903890
6.210,315.151,0.882127
6.220,314.275,0.789171
6.230,314.158,0.759544
6.240,313.043,0.721349
6.250,310.640,0.722551
6.260,311.331,0.772415
6.270,312.172,0.855739
6.280,310.747,0.876768
6.290,308.649,0.890847
6.300,305.219,0.842725
6.310,300.949,0.811327
6.320,296.014,0.780809
6.330,294.737,0.582515
6.340,294.150,0.305909
6.350,793.208,0.624072
6.360,793.094,0.646494
6.370,789.021,0.780840
6.380,788.153,0.779980
6.390,789.836,0.800168
6.400,793.782,0.833582
6.410,796.649,0.837892
6.420,799.022,0.827758
6.430,800.708,0.845243
6.440,801.706,0.869365
6.450,802.511,0.895396
6.460,802.310,0.894957
6.470,799.454,0.849699
6.480,792.394,0.817351
6.490,786.710,0.856254
6.500,785.387,0.871199
6.510,785.884,0.899547
6.520,787.768,0.902167
6.530,789.856,0.895343
6.540,793.142,0.884962
6.550,795.984,0.907672
6.560,797.996,0.915130
6.570,797.906,0.908261
6.580,796.545,0.890648
6.590,795.426,0.858483
6.600,794.480,0.798649
6.610,790.655,0.763922
6.620,791.111,0.602314
6.630,792.513,0.358715
6.640,296.736,0.339247
6.650,793.452,0.255539
6.660,295.488,0.233877
6.670,791.281,0.489876
6.680,270.608,0.183434
6.690,292.360,0.220286
6.700,302.449,0.176029
6.710,317.238,0.258867
6.720,319.406,0.487173
6.730,321.222,0.521344
6.740,321.855,0.548826
6.750,321.823,0.498496
6.760,321.418,0.396208
6.770,321.478,0.306401
6.780,320.620,0.312048
6.790,532.337,0.414370
6.800,320.445,0.347643
6.810,532.192,0.345047
6.820,532.410,0.384003
6.830,532.500,0.404184
6.840,532.751,0.613961
6.850,532.871,0.661704
6.860,532.769,0.640774
6.870,532.480,0.633603
6.880,265.789,0.701246
6.890,265.867,0.723319
6.900,532.998,0.695792
6.910,265.703,0.683586
6.920,533.528,0.632915
6.930,266.056,0.692200
6.940,266.005,0.770648
6.950,265.969,0.748054
6.960,265.798,0.748782
6.970,265.708,0.720406
6.980,532.967,0.730512
6.990,533.080,0.779127
7.000,533.494,0.702831
7.010,265.947,0.700307
7.020,265.926,0.684131
7.030,265.471,0.613622
7.040,531.214,0.472680
7.050,265.092,0.555513
7.060,787.588,0.526053
7.070,787.689,0.858299
7.080,789.027,0.885139
7.090,788.966,0.890663
7.100,787.519,0.909078
7.110,787.058,0.920125
7.120,788.015,0.923318
7.130,790.100,0.914780
7.140,793.811,0.896331
7.150,796.840,0.874059
7.160,800.566,0.856706
7.170,801.374,0.886851
7.180,800.263,0.877883
7.190,796.599,0.886020
7.200,791.478,0.897055
7.210,787.518,0.933839
7.220,786.652,0.932127
7.230,786.835,0.932049
7.240,787.732,0.925090
7.250,789.840,0.914421
7.260,793.419,0.888944
7.270,797.019,0.894305
7.280,800.405,0.885827
7.290,800.658,0.899179
7.300,799.097,0.907736
7.310,796.697,0.923855
7.320,794.629,0.914535
7.330,791.923,0.890581
7.340,790.041,0.896093
7.350,788.785,0.879524
7.360,791.122,0.854627
7.370,794.085,0.819231
7.380,797.964,0.728341
7.390,797.965,0.729731
7.400,795.639,0.703394
7.410,266.678,0.484535
7.420,269.916,0.281113
7.430,291.385,0.437491
7.440,294.382,0.753903
7.450,296.362,0.801262
7.460,297.446,0.820456
7.470,298.437,0.796836
7.480,299.550,0.769052
7.490,299.755,0.774338
7.500,299.378,0.788069
7.510,298.656,0.805650
7.520,298.054,0.807501
7.530,297.670,0.812725
7.540,297.232,0.792736
7.550,297.056,0.789425
7.560,296.821,0.807828
7.570,296.875,0.770409
7.580,296.878,0.733867
7.590,296.991,0.683457
7.600,296.709,0.661114
7.610,296.778,0.608396
7.620,297.349,0.577157
7.630,296.927,0.654430
7.640,296.887,0.640978
7.650,296.633,0.618397
7.660,296.300,0.634998
7.670,296.252,0.646100
7.680,295.942,0.622485
7.690,295.872,0.627460
7.700,296.289,0.523874
7.710,295.558,0.600490
7.720,295.592,0.627818
7.730,295.332,0.648964
7.740,295.080,0.684946
7.750,294.979,0.690885
7.760,294.815,0.748644
7.770,295.149,0.827126
7.780,295.936,0.873558
7.790,296.755,0.838668
7.800,296.415,0.761114
7.810,295.227,0.617522
7.820,293.947,0.466254
7.830,293.598,0.331462
7.840,293.738,0.262282
7.850,712.903,0.276833
7.860,712.521,0.381760
7.870,711.123,0.386200
7.880,710.048,0.273538
7.890,295.385,0.220937
7.900,295.101,0.419179
7.910,295.310,0.700185
7.920,295.718,0.852347
7.930,295.686,0.921556
7.940,295.589,0.932434
7.950,295.560,0.920921
7.960,296.105,0.887628
7.970,297.213,0.842425
7.980,298.921,0.782732
7.990,299.210,0.703249
8.000,300.073,0.571202
8.010,297.173,0.503150
8.020,296.280,0.459335
8.030,300.348,0.342884
8.040,300.208,0.289589
8.050,308.788,0.346920
8.060,304.012,0.316457
8.070,302.043,0.392179
8.080,300.859,0.429589
8.090,299.139,0.449879
8.100,298.741,0.575965
8.110,297.075,0.658855
8.120,296.184,0.810089
8.130,295.990,0.828878
8.140,296.621,0.715511
8.150,296.834,0.528348
8.160,290.173,0.594240
8.170,293.279,0.644590
8.180,295.288,0.775150
8.190,297.194,0.854800
8.200,297.879,0.852926
8.210,298.116,0.890844
8.220,297.862,0.891294
8.230,297.325,0.883111
8.240,297.095,0.878862
8.250,296.693,0.845824
8.260,296.542,0.840519
8.270,296.139,0.847080
8.280,296.314,0.841527
8.290,296.454,0.833416
8.300,296.252,0.832742
8.310,296.093,0.823570
8.320,295.999,0.833535
8.330,295.690,0.822528
8.340,295.827,0.818490
8.350,295.812,0.800586
8.360,296.009,0.794598
8.370,295.904,0.751452
8.380,295.754,0.756926
8.390,295.475,0.726316
8.400,295.594,0.684831
8.410,295.696,0.631484
8.420,296.035,0.612186
8.430,296.032,0.623484
8.440,295.948,0.611427
8.450,295.926,0.644552
8.460,296.078,0.686569
8.470,296.306,0.720188
8.480,296.971,0.728335
8.490,297.099,0.790491
8.500,297.125,0.836420
8.510,296.875,0.873828
8.520,296.332,0.888036
8.530,296.531,0.884240
8.540,297.081,0.901056
8.550,297.378,0.902575
8.560,297.193,0.885170
8.570,296.823,0.870727
8.580,296.334,0.873128
8.590,295.966,0.884363
8.600,295.439,0.881135
8.610,295.366,0.862436
8.620,295.336,0.883687
8.630,295.878,0.906978
8.640,296.847,0.877476
8.650,298.015,0.873797
8.660,299.232,0.836548
8.670,299.795,0.806165
8.680,299.647,0.821180
8.690,299.198,0.847114
8.700,298.134,0.873293
8.710,297.147,0.877554
8.720,296.773,0.836964
8.730,296.866,0.820689
8.740,297.316,0.836864
8.750,298.058,0.840410
8.760,298.376,0.801933
8.770,597.569,0.654634
8.780,598.958,0.663321
8.790,600.978,0.655374
8.800,603.364,0.572758
8.810,301.695,0.477450
8.820,300.400,0.526830
8.830,298.495,0.802048
8.840,298.257,0.864341
8.850,298.207,0.874679
8.860,298.717,0.855214
8.870,298.486,0.802867
8.880,299.162,0.741399
8.890,299.709,0.371236
8.900,388.717,0.580728
8.910,390.846,0.844685
8.920,392.829,0.940226
8.930,393.282,0.942894
8.940,393.287,0.935204
8.950,393.029,0.937560
8.960,392.341,0.929900
8.970,392.041,0.933158
8.980,392.268,0.930133
8.990,392.293,0.926277
9.000,392.848,0.908367
9.010,393.352,0.867800
9.020,394.139,0.770949
9.030,397.158,0.701964
9.040,398.743,0.645184
9.050,399.673,0.695217
9.060,399.341,0.742908
9.070,397.389,0.840430
9.080,394.854,0.843278
9.090,391.183,0.717605
9.100,387.614,0.632062
9.110,386.170,0.641910
9.120,387.469,0.734116
9.130,388.818,0.803483
9.140,389.564,0.832301
9.150,390.701,0.835624
9.160,392.650,0.902658
9.170,394.496,0.925033
9.180,395.375,0.897341
9.190,396.536,0.892284
9.200,395.346,0.850918
9.210,393.733,0.901169
9.220,392.535,0.921379
9.230,392.060,0.926088
9.240,392.316,0.918449
9.250,392.400,0.876673
9.260,393.054,0.859909
9.270,394.527,0.729300
9.280,394.359,0.718245
9.290,394.566,0.530572
9.300,394.277,0.508171
9.310,394.790,0.606072
9.320,395.396,0.501296
9.330,198.296,0.613996
9.340,197.955,0.675023
9.350,197.937,0.753323
9.360,197.908,0.740408
9.370,197.844,0.743271
9.380,197.616,0.775032
9.390,197.842,0.739412
9.400,198.014,0.756351
9.410,198.191,0.691434
9.420,197.797,0.679403
9.430,197.830,0.753402
9.440,197.818,0.804439
9.450,197.748,0.839165
9.460,197.609,0.884327
9.470,197.812,0.874399
9.480,197.731,0.887438
9.490,197.975,0.868940
9.500,198.084,0.879444
9.510,198.112,0.865455
9.520,197.949,0.862398
9.530,198.126,0.876980
9.540,198.283,0.898114
9.550,198.188,0.898567
9.560,197.753,0.912488
9.570,197.287,0.903217
9.580,196.654,0.737471
9.590,392.060,0.264845
9.600,264.539,0.188902
9.610,266.244,0.705541
9.620,265.958,0.888126
9.630,266.372,0.947751
9.640,266.259,0.966477
9.650,265.892,0.974029
9.660,265.453,0.970780
9.670,264.788,0.964253
9.680,264.425,0.952550
9.690,264.818,0.960519
9.700,265.047,0.971950
9.710,265.417,0.977314
9.720,265.706,0.978058
9.730,265.699,0.977608
9.740,265.446,0.976697
9.750,265.096,0.969370
9.760,264.646,0.956404
9.770,264.264,0.949036
9.780,264.056,0.931290
9.790,264.104,0.929548
9.800,264.140,0.923407
9.810,264.472,0.907582
9.820,266.229,0.872551
9.830,268.420,0.812428
9.840,269.253,0.435866
9.850,465.757,0.607934
9.860,465.666,0.814442
9.870,465.914,0.873363
9.880,466.323,0.910176
9.890,466.854,0.925314
9.900,466.924,0.934259
9.910,467.222,0.934641
9.920,466.083,0.918123
9.930,463.949,0.888936
9.940,459.411,0.822184
9.950,452.653,0.848619
9.960,448.310,0.860851
9.970,446.330,0.839489
9.980,445.147,0.845741
9.990,445.137,0.861434
10.000,445.665,0.866886
10.010,445.424,0.895088
10.020,444.048,0.916109
10.030,443.957,0.925985
10.040,445.071,0.909917
10.050,446.811,0.924683
10.060,454.197,0.686163
10.070,465.492,0.834475
10.080,469.100,0.937799
10.090,470.694,0.928316
10.100,472.554,0.922544
10.110,473.380,0.924408
10.120,474.616,0.927646
10.130,476.936,0.912171
10.140,481.594,0.812397
10.150,494.848,0.482755
10.160,529.562,0.841765
10.170,532.595,0.950234
10.180,533.242,0.946822
10.190,532.805,0.954201
10.200,532.518,0.954618
10.210,531.965,0.949954
10.220,531.154,0.949926
10.230,530.593,0.936499
10.240,529.784,0.925752
10.250,528.494,0.922273
10.260,527.638,0.933597
10.270,526.302,0.932513
10.280,524.731,0.899441
10.290,523.500,0.726963
10.300,528.510,0.647717
10.310,526.885,0.439886
10.320,263.955,0.609128
10.330,265.983,0.728661
10.340,268.555,0.876302
10.350,270.219,0.931950
10.360,270.021,0.922480
10.370,269.333,0.923067
10.380,268.325,0.926421
10.390,267.514,0.905995
10.400,267.106,0.871991
10.410,267.013,0.852270
10.420,267.057,0.841373
10.430,266.631,0.814033
10.440,266.648,0.796414
10.450,266.731,0.726555
10.460,266.732,0.700527
10.470,266.396,0.638889
10.480,267.759,0.605325
10.490,268.365,0.461474
10.500,268.776,0.525895
10.510,268.283,0.632327
10.520,268.571,0.729309
10.530,269.043,0.808432
10.540,269.137,0.763592
10.550,268.700,0.732543
10.560,268.161,0.691951
10.570,268.326,0.610055
10.580,268.955,0.463221
10.590,376.909,0.252344
10.600,376.688,0.378849
10.610,374.898,0.401160
10.620,267.707,0.254494
10.630,374.287,0.201945
10.640,376.146,0.289061
10.650,376.069,0.569572
10.660,375.471,0.791355
10.670,374.567,0.762557
10.680,374.783,0.782972
10.690,375.758,0.776974
10.700,376.984,0.751097
10.710,376.693,0.638739
10.720,375.455,0.431415
10.730,372.064,0.261188
10.740,582.645,0.081628
