time,frequency,confidence
0.820,154.620,0.121089
0.830,41.862,0.104207
0.840,41.912,0.147354
0.850,42.060,0.038751
0.860,62.202,0.328741
0.870,63.030,0.174610
0.880,63.025,0.039137
0.890,139.688,0.040719
0.900,142.379,0.108346
0.910,326.698,0.492278
0.920,330.343,0.620949
0.930,327.391,0.600786
0.940,325.399,0.735031
0.950,324.925,0.846556
0.960,324.418,0.808644
0.970,321.372,0.823369
0.980,316.569,0.662252
0.990,313.180,0.669462
1.000,315.832,0.633793
1.010,323.858,0.748819
1.020,327.324,0.826560
1.030,329.452,0.811479
1.040,329.138,0.805703
1.050,327.687,0.743835
1.060,328.893,0.601159
1.070,659.943,0.810015
1.080,659.668,0.867725
1.090,659.887,0.913504
1.100,659.576,0.937249
1.110,659.111,0.941118
1.120,659.215,0.947635
1.130,659.254,0.950693
1.140,659.433,0.959706
1.150,659.024,0.951916
1.160,658.612,0.947990
1.170,658.098,0.937506
1.180,657.989,0.940373
1.190,657.314,0.930021
1.200,657.619,0.912383
1.210,659.252,0.865504
1.220,659.110,0.835863
1.230,658.859,0.846037
1.240,657.396,0.894681
1.250,657.027,0.865913
1.260,656.330,0.812810
1.270,874.349,0.279684
1.280,873.996,0.438234
1.290,872.120,0.786017
1.300,873.647,0.843018
1.310,873.540,0.878634
1.320,874.437,0.913131
1.330,874.273,0.934502
1.340,875.512,0.931560
1.350,876.246,0.929712
1.360,877.204,0.930405
1.370,878.150,0.929707
1.380,876.451,0.905573
1.390,876.289,0.909030
1.400,876.342,0.897493
1.410,874.861,0.901716
1.420,872.625,0.864240
1.430,852.156,0.638850
1.440,833.930,0.890018
1.450,830.045,0.928890
1.460,829.671,0.945982
1.470,830.079,0.948975
1.480,828.917,0.938734
1.490,829.082,0.936913
1.500,828.209,0.935459
1.510,827.598,0.928533
1.520,827.450,0.915958
1.530,829.886,0.891870
1.540,832.721,0.845945
1.550,830.811,0.875761
1.560,827.889,0.926311
1.570,830.372,0.865627
1.580,835.372,0.703369
1.590,865.454,0.637371
1.600,873.653,0.854937
1.610,874.693,0.932595
1.620,876.050,0.938343
1.630,876.197,0.947285
1.640,876.511,0.943696
1.650,876.148,0.941122
1.660,875.963,0.943217
1.670,875.626,0.936820
1.680,877.828,0.945352
1.690,880.144,0.953537
1.700,878.523,0.934635
1.710,877.821,0.929119
1.720,877.801,0.857535
1.730,875.529,0.819301
1.740,1040.413,0.576365
1.750,1040.626,0.871889
1.760,1042.167,0.891083
1.770,1041.477,0.900936
1.780,1040.340,0.918620
1.790,1040.557,0.919735
1.800,1041.620,0.919876
1.810,1041.018,0.920340
1.820,1039.490,0.927048
1.830,1038.524,0.920154
1.840,1038.453,0.895944
1.850,1038.427,0.820215
1.860,1037.508,0.820391
1.870,1037.811,0.895573
1.880,1042.032,0.909844
1.890,1044.134,0.870019
1.900,875.562,0.634268
1.910,876.932,0.806513
1.920,878.562,0.901431
1.930,878.956,0.924849
1.940,878.085,0.942092
1.950,877.426,0.933944
1.960,876.466,0.937887
1.970,874.488,0.938974
1.980,873.511,0.937279
1.990,874.831,0.927821
2.000,879.101,0.927526
2.010,878.018,0.888031
2.020,874.161,0.832215
2.030,873.781,0.809355
2.040,875.842,0.330036
2.050,218.476,0.192612
2.060,329.813,0.421455
2.070,329.454,0.517146
2.080,657.648,0.717835
2.090,657.469,0.909930
2.100,657.650,0.945200
2.110,657.509,0.946901
2.120,657.663,0.951338
2.130,657.197,0.950228
2.140,656.784,0.953747
2.150,657.388,0.949016
2.160,657.619,0.944392
2.170,657.466,0.934046
2.180,658.573,0.930070
2.190,658.952,0.937277
2.200,658.541,0.934209
2.210,657.502,0.798038
2.220,218.463,0.722785
2.230,218.551,0.689641
2.240,218.008,0.566883
2.250,217.797,0.532747
2.260,437.153,0.649675
2.270,437.403,0.723846
2.280,437.714,0.727148
2.290,438.171,0.674653
2.300,438.078,0.734176
2.310,437.427,0.779438
2.320,436.317,0.752454
2.330,435.567,0.642869
2.340,217.082,0.472966
2.350,216.748,0.553252
2.360,216.785,0.604137
2.370,217.067,0.599064
2.380,217.277,0.611359
2.390,217.107,0.648392
2.400,216.582,0.620512
2.410,216.052,0.539350
2.420,428.522,0.669210
2.430,326.407,0.261065
2.440,328.788,0.628259
2.450,329.497,0.844346
2.460,329.493,0.896446
2.470,330.378,0.788831
2.480,330.331,0.723207
2.490,330.054,0.650805
2.500,329.900,0.518955
2.510,658.344,0.786071
2.520,656.782,0.896433
2.530,656.250,0.924265
2.540,656.611,0.935582
2.550,657.577,0.936456
2.560,657.951,0.940719
2.570,657.831,0.940412
2.580,658.204,0.929105
2.590,657.903,0.897463
2.600,657.547,0.886262
2.610,658.355,0.842832
2.620,657.916,0.843116
2.630,657.965,0.886154
2.640,657.194,0.828876
2.650,655.613,0.474417
2.660,873.155,0.762607
2.670,873.495,0.827183
2.680,874.996,0.908621
2.690,874.129,0.907184
2.700,873.646,0.922862
2.710,873.599,0.933750
2.720,875.375,0.937646
2.730,877.113,0.943962
2.740,878.310,0.947034
2.750,878.612,0.948371
2.760,877.781,0.932263
2.770,877.015,0.878147
2.780,876.244,0.879963
2.790,875.341,0.797551
2.800,869.485,0.855977
2.810,863.729,0.635526
2.820,836.997,0.779539
2.830,831.705,0.925379
2.840,828.730,0.927746
2.850,827.907,0.935280
2.860,828.444,0.928649
2.870,827.635,0.933010
2.880,828.066,0.931768
2.890,828.320,0.932097
2.900,828.267,0.926457
2.910,830.040,0.926464
2.920,831.939,0.917700
2.930,834.036,0.852459
2.940,831.974,0.808621
2.950,827.454,0.867935
2.960,840.003,0.554567
2.970,868.614,0.743052
2.980,876.418,0.893237
2.990,876.105,0.932017
3.000,877.276,0.933292
3.010,875.525,0.949347
3.020,874.892,0.943939
3.030,874.192,0.953567
3.040,874.631,0.946832
3.050,875.466,0.943484
3.060,875.674,0.948258
3.070,875.474,0.937353
3.080,876.203,0.918900
3.090,878.072,0.914480
3.100,874.990,0.909684
3.110,874.897,0.879579
3.120,875.405,0.661603
3.130,1044.105,0.787900
3.140,1043.394,0.884168
3.150,1043.214,0.899635
3.160,1042.476,0.896957
3.170,1043.507,0.888455
3.180,1041.773,0.909813
3.190,1039.678,0.925853
3.200,1038.696,0.929787
3.210,1038.670,0.923571
3.220,1037.678,0.893402
3.230,1037.643,0.862163
3.240,1037.031,0.855777
3.250,1036.408,0.874644
3.260,1039.056,0.866378
3.270,1041.905,0.755489
3.280,875.044,0.635441
3.290,873.912,0.796064
3.300,875.434,0.857167
3.310,875.884,0.887848
3.320,875.490,0.902487
3.330,873.782,0.922529
3.340,873.169,0.925972
3.350,873.802,0.929711
3.360,873.616,0.915395
3.370,876.259,0.883125
3.380,876.083,0.823045
3.390,873.259,0.806744
3.400,874.174,0.785347
3.410,876.100,0.649449
3.420,875.067,0.458924
3.430,878.809,0.312496
3.440,218.275,0.193093
3.450,656.670,0.329396
3.460,657.168,0.688587
3.470,657.480,0.896970
3.480,657.622,0.928892
3.490,657.877,0.939357
3.500,657.992,0.943710
3.510,657.594,0.949615
3.520,657.002,0.952315
3.530,656.759,0.951711
3.540,655.867,0.952252
3.550,657.033,0.942940
3.560,657.459,0.925859
3.570,657.688,0.912513
3.580,658.404,0.881242
3.590,218.279,0.639107
3.600,218.475,0.664923
3.610,218.723,0.540621
3.620,218.914,0.501966
3.630,438.202,0.667323
3.640,437.550,0.732122
3.650,437.001,0.686056
3.660,437.097,0.684064
3.670,437.408,0.776822
3.680,437.689,0.803417
3.690,436.647,0.846571
3.700,435.376,0.836433
3.710,434.232,0.784976
3.720,433.888,0.685247
3.730,216.675,0.621131
3.740,217.236,0.696426
3.750,217.024,0.549484
3.760,433.471,0.446812
3.770,524.412,0.441450
3.780,523.302,0.860634
3.790,523.609,0.935467
3.800,523.448,0.946953
3.810,523.254,0.941994
3.820,522.843,0.932509
3.830,522.260,0.925789
3.840,521.685,0.933033
3.850,521.541,0.931100
3.860,521.144,0.936810
3.870,521.385,0.907377
3.880,521.800,0.880010
3.890,522.106,0.812339
3.900,523.242,0.685736
3.910,63.202,0.082529
3.920,440.481,0.146473
3.930,330.721,0.479101
3.940,330.131,0.748336
3.950,329.390,0.802233
3.960,328.578,0.720635
3.970,656.806,0.693094
3.980,657.339,0.844279
3.990,657.112,0.919702
4.000,657.003,0.931787
4.010,656.695,0.937932
4.020,656.779,0.942612
4.030,658.327,0.929930
4.040,658.123,0.908028
4.050,658.922,0.880371
4.060,660.029,0.863189
4.070,662.501,0.888737
4.080,666.867,0.772056
4.090,687.170,0.653955
4.100,692.642,0.830925
4.110,696.650,0.894773
4.120,695.736,0.918708
4.130,696.516,0.939000
4.140,696.088,0.925718
4.150,696.645,0.940606
4.160,695.120,0.937738
4.170,693.827,0.916692
4.180,695.210,0.858608
4.190,693.320,0.817193
4.200,689.631,0.756136
4.210,686.390,0.641141
4.220,691.975,0.865329
4.230,694.281,0.864503
4.240,694.707,0.822433
4.250,696.014,0.689888
4.260,138.073,0.585646
4.270,415.974,0.502670
4.280,415.500,0.703641
4.290,414.519,0.820158
4.300,413.569,0.871233
4.310,412.811,0.905154
4.320,412.241,0.924227
4.330,412.076,0.933427
4.340,410.647,0.923881
4.350,409.298,0.896482
4.360,408.685,0.895050
4.370,407.908,0.860598
4.380,406.848,0.803166
4.390,407.443,0.628304
4.400,409.035,0.625753
4.410,358.792,0.382852
4.420,356.127,0.664465
4.430,351.752,0.820568
4.440,349.678,0.865497
4.450,348.026,0.800575
4.460,348.411,0.698955
4.470,696.654,0.866035
4.480,696.790,0.923598
4.490,696.093,0.914957
4.500,696.108,0.913595
4.510,697.115,0.897870
4.520,698.725,0.856241
4.530,699.476,0.776058
4.540,691.923,0.658009
4.550,688.670,0.455275
4.560,332.783,0.233160
4.570,327.497,0.353888
4.580,656.749,0.412488
4.590,656.090,0.688182
4.600,656.894,0.842851
4.610,657.926,0.892479
4.620,658.101,0.916872
4.630,659.055,0.942033
4.640,658.939,0.949223
4.650,659.640,0.951396
4.660,659.945,0.948366
4.670,659.286,0.946488
4.680,659.062,0.915280
4.690,659.851,0.891383
4.700,657.360,0.857267
4.710,590.418,0.614185
4.720,588.722,0.862918
4.730,588.395,0.927477
4.740,588.032,0.964458
4.750,588.503,0.965495
4.760,588.377,0.971060
4.770,588.621,0.968648
4.780,588.617,0.968435
4.790,587.529,0.960842
4.800,586.531,0.922922
4.810,585.861,0.905032
4.820,587.710,0.877549
4.830,589.569,0.849595
4.840,589.731,0.771161
4.850,587.082,0.771367
4.860,525.476,0.450808
4.870,522.136,0.718162
4.880,522.965,0.813379
4.890,523.159,0.900959
4.900,523.641,0.917892
4.910,524.226,0.938335
4.920,524.281,0.944027
4.930,524.280,0.949079
4.940,523.686,0.947577
4.950,523.392,0.936449
4.960,523.583,0.931225
4.970,524.384,0.920072
4.980,525.012,0.889765
4.990,527.650,0.800005
5.000,531.285,0.592300
5.010,530.914,0.225553
5.020,335.155,0.333900
5.030,331.441,0.726046
5.040,330.159,0.790580
5.050,328.828,0.866399
5.060,328.387,0.883910
5.070,328.023,0.829836
5.080,655.606,0.728158
5.090,656.257,0.911953
5.100,656.539,0.933129
5.110,657.392,0.935910
5.120,656.890,0.940899
5.130,657.613,0.936903
5.140,658.381,0.935419
5.150,658.497,0.915560
5.160,658.827,0.901233
5.170,658.573,0.811844
5.180,660.115,0.636163
5.190,828.998,0.365056
5.200,828.884,0.737522
5.210,827.144,0.894683
5.220,826.502,0.913043
5.230,825.974,0.917390
5.240,826.024,0.921292
5.250,825.730,0.917390
5.260,824.305,0.911212
5.270,823.398,0.906422
5.280,822.278,0.881058
5.290,823.561,0.869746
5.300,822.640,0.883652
5.310,824.540,0.815034
5.320,828.079,0.705970
5.330,846.367,0.389632
5.340,864.809,0.673692
5.350,870.041,0.885228
5.360,872.120,0.926965
5.370,874.359,0.938590
5.380,872.939,0.937616
5.390,873.894,0.941284
5.400,873.416,0.933837
5.410,873.779,0.938096
5.420,876.019,0.931102
5.430,876.391,0.927749
5.440,877.685,0.923153
5.450,875.934,0.902444
5.460,875.008,0.856874
5.470,873.985,0.414488
5.480,324.312,0.261585
5.490,326.309,0.392221
5.500,325.731,0.631366
5.510,326.415,0.752626
5.520,327.208,0.820863
5.530,327.567,0.823272
5.540,328.244,0.823965
5.550,328.419,0.842013
5.560,328.610,0.791911
5.570,328.595,0.802426
5.580,328.855,0.823118
5.590,329.116,0.843699
5.600,328.662,0.866905
5.610,328.209,0.908413
5.620,327.224,0.909139
5.630,325.969,0.875846
5.640,325.273,0.834805
5.650,325.084,0.797783
5.660,324.008,0.772503
5.670,323.606,0.738470
5.680,322.550,0.800465
5.690,323.528,0.749361
5.700,323.441,0.561252
5.710,299.035,0.174537
5.720,590.549,0.515151
5.730,588.671,0.763612
5.740,588.056,0.894708
5.750,587.339,0.939209
5.760,586.838,0.933909
5.770,586.168,0.915861
5.780,585.696,0.912227
5.790,585.706,0.854976
5.800,586.499,0.748290
5.810,587.846,0.648443
5.820,591.006,0.483668
5.830,593.728,0.315216
5.840,325.330,0.109177
5.850,82.640,0.120888
5.860,583.042,0.199513
5.870,524.530,0.550848
5.880,522.340,0.805323
5.890,522.850,0.876414
5.900,522.456,0.904710
5.910,522.683,0.922686
5.920,522.268,0.929716
5.930,521.778,0.932119
5.940,521.671,0.930450
5.950,521.669,0.919618
5.960,521.351,0.871719
5.970,522.821,0.776152
5.980,501.746,0.278490
5.990,489.809,0.684856
6.000,489.555,0.789247
6.010,490.434,0.896169
6.020,491.057,0.934736
6.030,491.605,0.947301
6.040,491.712,0.959905
6.050,491.526,0.962267
6.060,491.393,0.961585
6.070,491.173,0.954768
6.080,490.949,0.955791
6.090,490.368,0.953111
6.100,490.194,0.939819
6.110,490.433,0.922155
6.120,490.933,0.909872
6.130,489.796,0.856591
6.140,487.901,0.618235
6.150,442.789,0.334060
6.160,438.501,0.447609
6.170,437.800,0.753227
6.180,436.086,0.867659
6.190,436.579,0.911243
6.200,435.873,0.919053
6.210,436.848,0.933665
6.220,437.058,0.929742
6.230,437.067,0.939441
6.240,437.137,0.937865
6.250,436.217,0.939431
6.260,435.784,0.938002
6.270,435.114,0.916760
6.280,435.077,0.891077
6.290,434.737,0.862423
6.300,435.146,0.836090
6.310,433.972,0.598361
6.320,515.187,0.299674
6.330,518.045,0.751938
6.340,519.081,0.912457
6.350,519.719,0.939582
6.360,520.416,0.939201
6.370,521.107,0.924857
6.380,521.375,0.929093
6.390,521.143,0.925723
6.400,521.413,0.920352
6.410,521.046,0.922246
6.420,521.116,0.900045
6.430,521.987,0.869613
6.440,521.938,0.859589
6.450,521.292,0.765649
6.460,516.321,0.376777
6.470,329.571,0.489214
6.480,328.085,0.713102
6.490,327.836,0.755234
6.500,327.759,0.730222
6.510,655.421,0.860136
6.520,656.269,0.925569
6.530,657.392,0.937406
6.540,656.889,0.941290
6.550,657.166,0.945298
6.560,656.824,0.945150
6.570,656.591,0.944620
6.580,658.049,0.931085
6.590,658.386,0.936582
6.600,659.113,0.936615
6.610,659.630,0.931828
6.620,659.800,0.929410
6.630,661.249,0.858224
6.640,667.889,0.666833
6.650,686.443,0.597276
6.660,691.639,0.737592
6.670,692.194,0.847183
6.680,693.216,0.905422
6.690,692.437,0.919949
6.700,692.387,0.931365
6.710,692.891,0.931692
6.720,689.973,0.916013
6.730,692.600,0.916284
6.740,695.387,0.824873
6.750,699.106,0.628711
6.760,701.564,0.576506
6.770,697.721,0.358551
6.780,136.996,0.319155
6.790,137.432,0.278870
6.800,415.163,0.558641
6.810,414.238,0.767739
6.820,413.480,0.865582
6.830,412.274,0.914328
6.840,411.415,0.932899
6.850,411.911,0.930683
6.860,412.219,0.930791
6.870,412.438,0.930997
6.880,412.494,0.938751
6.890,412.153,0.939560
6.900,410.460,0.908238
6.910,409.353,0.853231
6.920,407.952,0.873224
6.930,409.084,0.809203
6.940,409.187,0.759450
6.950,355.916,0.574764
6.960,353.603,0.757665
6.970,349.803,0.841327
6.980,348.851,0.847415
6.990,347.404,0.814812
7.000,347.378,0.641554
7.010,695.097,0.837056
7.020,694.483,0.883796
7.030,693.082,0.873548
7.040,692.757,0.866706
7.050,693.629,0.839459
7.060,692.888,0.782483
7.070,693.021,0.792842
7.080,693.784,0.757264
7.090,690.921,0.578687
7.100,688.611,0.477607
7.110,664.601,0.654943
7.120,660.917,0.831550
7.130,659.930,0.862855
7.140,659.666,0.917311
7.150,658.204,0.910056
7.160,657.717,0.919849
7.170,656.925,0.920166
7.180,657.393,0.929367
7.190,658.017,0.920785
7.200,658.550,0.915826
7.210,660.295,0.850905
7.220,661.587,0.887737
7.230,656.892,0.855242
7.240,655.455,0.736284
7.250,590.334,0.734382
7.260,588.291,0.893610
7.270,587.339,0.928209
7.280,587.243,0.960799
7.290,586.826,0.970737
7.300,586.906,0.965106
7.310,586.570,0.960454
7.320,586.281,0.951821
7.330,585.603,0.948769
7.340,584.833,0.949234
7.350,585.149,0.908837
7.360,587.104,0.876766
7.370,589.720,0.789561
7.380,589.513,0.472073
7.390,521.095,0.184326
7.400,523.541,0.370313
7.410,522.469,0.623518
7.420,522.101,0.848991
7.430,523.050,0.886405
7.440,523.377,0.921510
7.450,523.546,0.918678
7.460,523.244,0.898846
7.470,521.953,0.892595
7.480,521.438,0.897968
7.490,521.159,0.900406
7.500,520.304,0.857722
7.510,520.095,0.772650
7.520,523.575,0.515961
7.530,525.785,0.382876
7.540,86.442,0.143702
7.550,334.054,0.299363
7.560,331.507,0.563386
7.570,660.034,0.527056
7.580,659.743,0.791987
7.590,659.265,0.904120
7.600,658.271,0.928210
7.610,658.068,0.923485
7.620,657.697,0.932836
7.630,657.796,0.934414
7.640,657.808,0.936785
7.650,657.085,0.937104
7.660,658.377,0.931082
7.670,658.511,0.907806
7.680,658.767,0.882356
7.690,658.833,0.874032
7.700,658.515,0.750908
7.710,655.128,0.424082
7.720,823.640,0.252256
7.730,823.720,0.587518
7.740,824.315,0.826776
7.750,824.287,0.906723
7.760,824.408,0.916252
7.770,824.025,0.908595
7.780,823.785,0.880045
7.790,822.981,0.894919
7.800,823.837,0.899103
7.810,825.478,0.874192
7.820,827.225,0.815131
7.830,824.709,0.720308
7.840,825.000,0.417688
7.850,832.800,0.219561
7.860,858.976,0.279760
7.870,865.656,0.499912
7.880,869.817,0.707543
7.890,871.677,0.783222
7.900,872.207,0.816602
7.910,870.433,0.872406
7.920,872.059,0.881628
7.930,872.330,0.825659
7.940,874.709,0.699576
7.950,877.519,0.651693
7.960,877.938,0.506201
7.970,871.933,0.536231
7.980,873.230,0.437799
7.990,872.685,0.291097
8.000,327.566,0.414744
8.010,329.099,0.576906
8.020,330.456,0.668792
8.030,330.394,0.650044
8.040,330.313,0.664198
8.050,330.353,0.720954
8.060,329.961,0.807083
8.070,329.603,0.820234
8.080,328.994,0.836792
8.090,328.612,0.777516
8.100,328.200,0.793139
8.110,327.715,0.837698
8.120,327.493,0.853139
8.130,327.164,0.781069
8.140,325.820,0.821683
8.150,324.852,0.791153
8.160,324.165,0.804291
8.170,324.187,0.787655
8.180,324.557,0.796418
8.190,325.478,0.812054
8.200,326.624,0.837207
8.210,328.099,0.817317
8.220,329.146,0.817816
8.230,329.027,0.843547
8.240,328.510,0.829728
8.250,327.468,0.839441
8.260,326.852,0.896627
8.270,326.371,0.903890
8.280,326.089,0.878194
8.290,326.343,0.874823
8.300,326.178,0.889723
8.310,325.755,0.848457
8.320,326.491,0.687940
8.330,325.194,0.701227
8.340,326.589,0.789291
8.350,327.201,0.789206
8.360,327.109,0.732624
8.370,327.003,0.731385
8.380,325.961,0.765656
8.390,325.859,0.769209
8.400,325.465,0.792545
8.410,324.307,0.784640
8.420,323.538,0.833510
8.430,324.199,0.767662
8.440,325.513,0.738503
8.450,325.249,0.703564
8.460,323.274,0.785024
8.470,324.067,0.726470
8.480,326.827,0.440270
8.490,329.393,0.247146
8.500,326.896,0.165412
8.510,326.586,0.269004
8.520,325.743,0.348851
8.530,325.365,0.645132
8.540,324.535,0.595000
8.550,323.606,0.583356
8.560,320.118,0.309461
8.570,591.167,0.095746
8.580,584.727,0.630783
8.590,586.391,0.791185
8.600,586.490,0.812394
8.610,586.216,0.865877
8.620,585.052,0.905316
8.630,584.915,0.897963
8.640,584.786,0.894145
8.650,584.501,0.903236
8.660,584.897,0.915204
8.670,584.635,0.918701
8.680,584.545,0.925116
8.690,584.260,0.926732
8.700,584.510,0.909709
8.710,585.759,0.855290
8.720,587.668,0.758226
8.730,588.490,0.719233
8.740,588.419,0.803408
8.750,580.705,0.254564
8.760,523.356,0.241724
8.770,521.339,0.694960
8.780,521.244,0.867704
8.790,521.116,0.902455
8.800,521.616,0.913157
8.810,522.589,0.931688
8.820,523.244,0.946850
8.830,523.668,0.942537
8.840,523.438,0.944825
8.850,523.374,0.947482
8.860,523.543,0.946179
8.870,523.509,0.923705
8.880,523.479,0.882594
8.890,523.882,0.791601
8.900,517.602,0.526675
8.910,496.053,0.482290
8.920,495.501,0.763343
8.930,494.258,0.894093
8.940,492.770,0.905297
8.950,492.447,0.930978
8.960,492.913,0.946804
8.970,493.518,0.961114
8.980,493.543,0.950937
8.990,493.471,0.938323
9.000,493.257,0.939672
9.010,492.768,0.926560
9.020,492.321,0.923643
9.030,491.412,0.908994
9.040,491.854,0.863936
9.050,491.473,0.809999
9.060,490.808,0.652367
9.070,438.968,0.580286
9.080,436.992,0.843896
9.090,437.138,0.901485
9.100,436.102,0.926605
9.110,436.722,0.930479
9.120,436.572,0.925013
9.130,437.631,0.922020
9.140,438.143,0.915888
9.150,437.605,0.919862
9.160,436.707,0.924648
9.170,436.260,0.914890
9.180,435.725,0.858991
9.190,436.308,0.819445
9.200,437.308,0.625049
9.210,494.447,0.426009
9.220,502.057,0.587918
9.230,511.131,0.580439
9.240,515.604,0.663935
9.250,517.845,0.816076
9.260,519.940,0.900562
9.270,521.284,0.902543
9.280,521.924,0.902963
9.290,522.097,0.908288
9.300,521.596,0.925844
9.310,521.345,0.925918
9.320,521.539,0.899259
9.330,522.265,0.850400
9.340,522.708,0.815945
9.350,524.277,0.806759
9.360,522.356,0.742511
9.370,525.251,0.407917
9.380,410.225,0.608315
9.390,411.645,0.790955
9.400,412.738,0.894165
9.410,412.892,0.920112
9.420,412.834,0.919816
9.430,412.783,0.917332
9.440,412.916,0.913489
9.450,413.288,0.919918
9.460,412.786,0.925245
9.470,412.055,0.923594
9.480,410.979,0.905869
9.490,410.356,0.895641
9.500,410.127,0.888356
9.510,410.416,0.806024
9.520,414.827,0.528594
9.530,433.655,0.609766
9.540,435.897,0.853844
9.550,435.624,0.897057
9.560,435.817,0.906714
9.570,437.212,0.916386
9.580,437.795,0.903832
9.590,437.399,0.908854
9.600,436.725,0.914763
9.610,435.828,0.905724
9.620,435.533,0.916591
9.630,434.731,0.906688
9.640,433.953,0.880364
9.650,432.485,0.849260
9.660,431.414,0.810165
9.670,429.268,0.510455
9.680,348.300,0.545796
9.690,348.243,0.662086
9.700,348.582,0.786853
9.710,348.937,0.777463
9.720,348.898,0.884047
9.730,349.132,0.899672
9.740,348.783,0.885811
9.750,348.827,0.886839
9.760,348.656,0.877478
9.770,348.376,0.875888
9.780,348.102,0.849131
9.790,347.963,0.871588
9.800,347.545,0.882831
9.810,347.162,0.886158
9.820,346.086,0.853254
9.830,345.288,0.802890
9.840,345.378,0.698653
9.850,347.758,0.726297
9.860,346.493,0.533205
9.870,345.905,0.515805
9.880,345.046,0.300944
9.890,589.731,0.504565
9.900,587.990,0.674997
9.910,589.353,0.820205
9.920,588.365,0.889622
9.930,587.105,0.919438
9.940,586.314,0.914609
9.950,586.262,0.891564
9.960,586.328,0.872016
9.970,586.020,0.771356
9.980,587.457,0.432241
9.990,589.400,0.526272
10.000,590.891,0.372207
10.010,87.490,0.513736
10.020,86.851,0.674342
10.030,85.533,0.811659
10.040,84.678,0.705563
10.050,83.783,0.642032
10.060,84.119,0.484652
10.070,416.371,0.713143
10.080,415.628,0.771173
10.090,414.134,0.762410
10.100,413.037,0.870823
10.110,412.062,0.862772
10.120,411.113,0.845835
10.130,410.480,0.787712
10.140,408.602,0.731244
10.150,407.511,0.735379
10.160,407.521,0.738512
10.170,415.289,0.422786
10.180,85.397,0.546340
10.190,434.313,0.505316
10.200,435.366,0.838909
10.210,436.525,0.861989
10.220,436.910,0.902525
10.230,435.301,0.921642
10.240,434.379,0.902908
10.250,434.351,0.889852
10.260,434.051,0.835871
10.270,433.954,0.798016
10.280,432.968,0.708061
10.290,430.297,0.746705
10.300,427.918,0.725695
10.310,425.996,0.643172
10.320,329.784,0.360501
10.330,328.329,0.653379
10.340,327.826,0.852974
10.350,328.314,0.827645
10.360,328.279,0.845798
10.370,328.082,0.885649
10.380,327.687,0.912772
10.390,327.123,0.934270
10.400,327.219,0.942392
10.410,327.354,0.935611
10.420,327.274,0.915577
10.430,326.964,0.892254
10.440,326.732,0.869790
10.450,326.669,0.860447
10.460,326.375,0.884567
10.470,326.486,0.864152
10.480,325.522,0.813335
10.490,324.474,0.748099
10.500,324.590,0.632068
10.510,325.593,0.259856
10.520,522.805,0.568467
10.530,521.681,0.877062
10.540,521.973,0.918165
10.550,521.946,0.927331
10.560,522.176,0.932433
10.570,521.378,0.934680
10.580,521.305,0.926156
10.590,520.865,0.910996
10.600,521.142,0.862732
10.610,522.056,0.838523
10.620,522.860,0.827462
10.630,523.980,0.806644
10.640,525.320,0.445610
10.650,531.305,0.187193
10.660,411.885,0.667301
10.670,412.155,0.817983
10.680,412.610,0.878660
10.690,412.146,0.908231
10.700,412.390,0.908039
10.710,412.129,0.926018
10.720,412.011,0.913210
