time,frequency,confidence
2.600,301.593,0.933784
2.610,301.715,0.945839
2.620,301.519,0.932646
2.630,300.607,0.923273
2.640,298.995,0.928872
2.650,297.373,0.935836
2.660,296.357,0.927498
2.670,295.689,0.951466
2.680,295.527,0.957596
2.690,295.735,0.951384
2.700,296.967,0.917680
2.710,298.336,0.937830
2.720,299.880,0.903011
2.730,301.162,0.941996
2.740,301.458,0.939153
2.750,300.754,0.930527
2.760,299.892,0.904920
2.770,298.645,0.942182
2.780,297.818,0.944115
2.790,297.140,0.943907
2.800,296.761,0.924116
2.810,296.455,0.932887
2.820,296.108,0.933495
2.830,296.027,0.875925
2.840,296.026,0.757330
2.850,297.774,0.754052
2.860,300.542,0.534543
2.870,354.725,0.556566
2.880,353.914,0.776934
2.890,354.028,0.781034
2.900,353.309,0.726629
2.910,353.440,0.783594
2.920,351.378,0.650446
2.930,351.584,0.711359
2.940,350.262,0.658474
2.950,350.895,0.652948
2.960,350.382,0.795343
2.970,352.114,0.758090
2.980,352.829,0.885801
2.990,354.962,0.898376
3.000,355.867,0.908111
3.010,357.145,0.919482
3.020,357.205,0.933357
3.030,357.078,0.929038
3.040,356.833,0.918940
3.050,355.782,0.921094
3.060,354.694,0.937461
3.070,353.106,0.934089
3.080,352.187,0.917418
3.090,351.938,0.922876
3.100,351.889,0.929533
3.110,353.357,0.935598
3.120,353.911,0.956467
3.130,355.769,0.939825
3.140,356.329,0.929896
3.150,357.815,0.952226
3.160,358.297,0.953039
3.170,358.326,0.952171
3.180,357.631,0.947616
3.190,356.425,0.921735
3.200,355.034,0.935174
3.210,352.998,0.930160
3.220,352.298,0.931201
3.230,352.018,0.935688
3.240,352.204,0.937313
3.250,352.704,0.935179
3.260,353.857,0.951933
3.270,355.446,0.940733
3.280,356.194,0.926266
3.290,357.123,0.943300
3.300,357.504,0.952188
3.310,357.653,0.957993
3.320,357.252,0.954621
3.330,356.190,0.933490
3.340,354.924,0.961436
3.350,353.551,0.960813
3.360,352.658,0.950928
3.370,352.357,0.947285
3.380,352.952,0.956630
3.390,353.735,0.965798
3.400,354.841,0.971011
3.410,356.061,0.946164
3.420,356.831,0.948778
3.430,357.089,0.950005
3.440,357.105,0.954208
3.450,356.363,0.937822
3.460,355.438,0.964920
3.470,354.332,0.971547
3.480,353.350,0.966806
3.490,352.996,0.958856
3.500,353.110,0.958199
3.510,353.885,0.965998
3.520,354.658,0.963919
3.530,355.547,0.954079
3.540,355.786,0.951387
3.550,355.702,0.954123
3.560,355.536,0.961322
3.570,355.137,0.968156
3.580,355.015,0.971438
3.590,354.858,0.970031
3.600,354.730,0.971857
3.610,354.440,0.967915
3.620,353.867,0.969328
3.630,353.268,0.961996
3.640,352.246,0.950054
3.650,351.650,0.943010
3.660,351.190,0.879711
3.670,347.995,0.385740
3.680,308.715,0.463671
3.690,310.730,0.758389
3.700,311.088,0.921551
3.710,311.148,0.941062
3.720,310.765,0.927701
3.730,310.843,0.931715
3.740,311.079,0.938361
3.750,311.828,0.949950
3.760,313.402,0.934629
3.770,314.813,0.931029
3.780,316.467,0.926877
3.790,318.312,0.913579
3.800,318.092,0.891566
3.810,316.798,0.882453
3.820,315.198,0.921799
3.830,313.298,0.924422
3.840,311.447,0.933399
3.850,310.557,0.922560
3.860,309.944,0.948404
3.870,310.388,0.933969
3.880,310.817,0.942325
3.890,311.819,0.958400
3.900,313.089,0.953618
3.910,314.721,0.939750
3.920,316.417,0.933347
3.930,317.169,0.908336
3.940,316.505,0.923743
3.950,315.607,0.931929
3.960,314.695,0.926974
3.970,312.829,0.947852
3.980,312.332,0.958479
3.990,311.778,0.955677
4.000,311.616,0.960342
4.010,311.726,0.959911
4.020,311.982,0.960595
4.030,312.038,0.961277
4.040,311.797,0.962438
4.050,310.375,0.932340
4.060,307.607,0.940298
4.070,303.401,0.909489
4.080,300.379,0.912947
4.090,298.307,0.947939
4.100,298.121,0.942727
4.110,298.551,0.941604
4.120,299.795,0.913108
4.130,301.000,0.943161
4.140,301.922,0.942590
4.150,302.665,0.935550
4.160,302.308,0.924248
4.170,300.777,0.928213
4.180,300.459,0.909240
4.190,300.289,0.912196
4.200,300.364,0.916253
4.210,299.577,0.934353
4.220,299.259,0.943014
4.230,299.081,0.952420
4.240,299.431,0.941064
4.250,299.846,0.928364
4.260,301.144,0.947164
4.270,302.005,0.957511
4.280,302.035,0.950475
4.290,301.291,0.956276
4.300,300.622,0.941690
4.310,299.701,0.939424
4.320,299.274,0.949486
4.330,298.909,0.956685
4.340,299.047,0.952318
4.350,299.198,0.950029
4.360,299.715,0.933779
4.370,299.780,0.934046
4.380,299.819,0.927171
4.390,299.461,0.939095
4.400,298.118,0.940953
4.410,295.581,0.944200
4.420,292.787,0.829936
4.430,286.100,0.479320
4.440,271.694,0.663192
4.450,267.461,0.857865
4.460,264.194,0.905066
4.470,263.300,0.948098
4.480,263.003,0.953486
4.490,263.117,0.955854
4.500,263.686,0.936222
4.510,265.364,0.952108
4.520,267.354,0.922039
4.530,268.987,0.952801
4.540,269.419,0.960326
4.550,270.523,0.950523
4.560,270.308,0.951697
4.570,269.695,0.958229
4.580,268.425,0.966713
4.590,267.314,0.947091
4.600,265.334,0.968097
4.610,263.026,0.955696
4.620,261.995,0.962125
4.630,261.976,0.957680
4.640,263.024,0.958467
4.650,264.780,0.950560
4.660,266.239,0.967394
4.670,267.902,0.962417
4.680,268.634,0.975043
4.690,268.996,0.973566
4.700,268.633,0.975309
4.710,267.982,0.968567
4.720,266.488,0.954260
4.730,264.807,0.949954
4.740,263.262,0.959602
4.750,263.269,0.963635
4.760,264.516,0.940699
4.770,266.070,0.970590
4.780,267.847,0.961560
4.790,269.065,0.974362
4.800,269.730,0.970751
4.810,269.862,0.965659
4.820,269.649,0.971274
4.830,269.292,0.964812
4.840,268.484,0.924598
4.850,268.612,0.680592
4.860,240.853,0.630787
4.870,240.318,0.620217
4.880,238.821,0.553379
4.890,270.345,0.508588
4.900,269.990,0.558034
4.910,270.682,0.511010
4.920,237.876,0.452298
4.930,237.199,0.663393
4.940,236.633,0.771734
4.950,237.354,0.784761
4.960,237.831,0.828593
4.970,236.920,0.849688
4.980,236.987,0.847462
4.990,237.546,0.835689
5.000,237.410,0.846370
5.010,237.166,0.898180
5.020,237.315,0.908596
5.030,237.316,0.928371
5.040,237.490,0.939181
5.050,237.197,0.938425
5.060,237.241,0.943191
5.070,237.126,0.946797
5.080,237.475,0.942334
5.090,237.333,0.945721
5.100,237.529,0.946092
5.110,237.441,0.946945
5.120,237.375,0.947372
5.130,237.052,0.944261
5.140,237.282,0.935243
5.150,236.859,0.920212
5.160,236.708,0.895765
5.170,236.838,0.853613
5.180,236.834,0.815836
5.190,236.209,0.740668
5.200,235.975,0.690688
5.210,234.999,0.269258
5.220,52.377,0.085834
5.230,52.629,0.096710
5.240,53.677,0.226034
5.250,273.286,0.065932
5.260,604.574,0.103807
5.270,591.379,0.383367
5.280,588.334,0.301169
5.290,590.025,0.467805
5.300,589.187,0.415169
5.310,586.831,0.478821
5.320,586.315,0.593254
5.330,585.636,0.704558
5.340,586.132,0.750571
5.350,588.304,0.696248
5.360,590.042,0.612306
5.370,590.743,0.386978
5.380,591.385,0.412919
5.390,590.504,0.440287
5.400,590.794,0.381487
5.410,589.594,0.373769
5.420,589.439,0.319777
5.430,588.587,0.260468
5.440,587.004,0.420828
5.450,584.996,0.477195
5.460,584.069,0.635341
5.470,583.120,0.686754
5.480,583.799,0.488744
5.490,584.557,0.212531
5.500,586.552,0.137433
5.510,948.480,0.327303
5.520,591.946,0.151973
5.530,590.173,0.325836
5.540,589.725,0.477271
5.550,590.394,0.542491
5.560,587.473,0.544587
5.570,587.336,0.426792
5.580,587.285,0.373854
5.590,587.359,0.277164
5.600,585.402,0.541958
5.610,584.743,0.632443
5.620,585.316,0.558144
5.630,587.234,0.502101
5.640,589.177,0.473690
5.650,589.094,0.496034
5.660,591.107,0.508868
5.670,593.756,0.392220
5.680,592.049,0.537444
5.690,589.831,0.665441
5.700,588.883,0.677295
5.710,587.637,0.581530
5.720,586.228,0.702757
5.730,585.184,0.819432
5.740,587.434,0.867733
5.750,589.480,0.900025
5.760,591.558,0.859538
5.770,591.894,0.800308
5.780,591.557,0.806006
5.790,591.499,0.837403
5.800,590.945,0.894032
5.810,591.102,0.924995
5.820,590.854,0.935230
5.830,590.948,0.885490
5.840,589.134,0.825085
5.850,588.198,0.767940
5.860,587.593,0.555869
5.870,590.864,0.306342
5.880,590.893,0.245214
5.890,590.901,0.275431
5.900,118.188,0.192022
5.910,356.481,0.392806
5.920,357.404,0.399273
5.930,591.877,0.275255
5.940,593.392,0.400295
5.950,594.258,0.480864
5.960,594.215,0.551437
5.970,592.814,0.626519
5.980,592.363,0.700245
5.990,591.094,0.745758
6.000,590.355,0.811974
6.010,589.331,0.851707
6.020,589.099,0.860891
6.030,588.876,0.885025
6.040,589.542,0.895546
6.050,591.167,0.865015
6.060,592.125,0.799250
6.070,592.620,0.808143
6.080,592.368,0.755315
6.090,592.846,0.739141
6.100,592.516,0.737131
6.110,592.701,0.767404
6.120,591.099,0.863683
6.130,590.596,0.894969
6.140,589.740,0.909671
6.150,588.415,0.878904
6.160,586.952,0.838888
6.170,586.252,0.866075
6.180,586.245,0.869541
6.190,586.913,0.835447
6.200,586.272,0.739410
6.210,588.822,0.693771
6.220,590.903,0.627096
6.230,594.001,0.760058
6.240,594.905,0.735182
6.250,594.093,0.793387
6.260,592.266,0.752516
6.270,590.797,0.820708
6.280,590.483,0.782104
6.290,590.669,0.783260
6.300,588.847,0.784310
6.310,587.301,0.810211
6.320,588.526,0.857987
6.330,588.323,0.872769
6.340,590.008,0.720783
6.350,592.419,0.572447
6.360,593.757,0.334742
6.370,595.142,0.379522
6.380,596.636,0.287370
6.390,602.562,0.352697
6.400,595.920,0.460872
6.410,593.176,0.778191
6.420,589.012,0.775728
6.430,587.931,0.859040
6.440,586.345,0.795640
6.450,586.127,0.827142
6.460,586.878,0.765517
6.470,588.570,0.812381
6.480,589.273,0.739585
6.490,591.251,0.661335
6.500,591.162,0.483700
6.510,591.591,0.604036
6.520,590.617,0.564632
6.530,590.833,0.718224
6.540,590.091,0.664226
6.550,590.438,0.728740
6.560,588.688,0.594849
6.570,587.429,0.713927
6.580,587.450,0.721919
6.590,588.275,0.757545
6.600,589.131,0.668023
6.610,589.491,0.678929
6.620,588.784,0.618813
6.630,589.146,0.609705
6.640,588.715,0.576746
6.650,586.328,0.679416
6.660,586.522,0.746713
6.670,586.011,0.781916
6.680,586.007,0.706937
6.690,584.474,0.611500
6.700,583.441,0.415401
6.710,585.701,0.236741
6.720,540.798,0.449717
6.730,541.569,0.613884
6.740,541.519,0.745250
6.750,541.960,0.767836
6.760,540.831,0.782191
6.770,541.040,0.811166
6.780,540.903,0.819010
6.790,540.974,0.845681
6.800,540.195,0.798766
6.810,539.085,0.856648
6.820,537.761,0.886446
6.830,537.788,0.902230
6.840,536.844,0.906081
6.850,537.723,0.900182
6.860,537.414,0.903520
6.870,538.589,0.906564
6.880,538.108,0.906705
6.890,539.221,0.900466
6.900,539.254,0.889696
6.910,540.641,0.894723
6.920,541.054,0.891199
6.930,540.161,0.876160
6.940,538.795,0.875147
6.950,537.709,0.892477
6.960,535.594,0.881749
6.970,532.644,0.891895
6.980,530.880,0.911564
6.990,530.850,0.910317
7.000,531.025,0.894086
7.010,533.009,0.880189
7.020,535.422,0.857597
7.030,538.310,0.862345
7.040,539.052,0.852421
7.050,539.527,0.871325
7.060,538.840,0.889541
7.070,537.715,0.901818
7.080,535.672,0.883683
7.090,533.509,0.885088
7.100,531.985,0.904156
7.110,531.575,0.917715
7.120,531.196,0.931606
7.130,531.847,0.935784
7.140,532.385,0.932503
7.150,534.371,0.890367
7.160,534.625,0.867249
7.170,535.014,0.843064
7.180,533.332,0.889035
7.190,531.888,0.924127
7.200,531.038,0.931209
7.210,530.872,0.930845
7.220,531.164,0.942408
7.230,532.890,0.932789
7.240,533.985,0.902404
7.250,537.060,0.901141
7.260,540.509,0.835508
7.270,542.972,0.811113
7.280,538.688,0.724769
7.290,533.114,0.852519
7.300,531.255,0.903864
7.310,532.471,0.865828
7.320,532.759,0.841906
7.330,532.353,0.733033
7.340,530.210,0.469798
7.350,528.976,0.257491
7.360,481.099,0.232248
7.370,479.776,0.564981
7.380,477.757,0.718209
7.390,477.024,0.705271
7.400,476.117,0.742034
7.410,476.259,0.799569
7.420,475.469,0.786798
7.430,475.962,0.808946
7.440,476.710,0.834180
7.450,476.912,0.838716
7.460,477.460,0.843723
7.470,477.836,0.863308
7.480,478.742,0.829701
7.490,479.927,0.855629
7.500,480.757,0.871703
7.510,481.397,0.890460
7.520,480.995,0.879471
7.530,481.525,0.857599
7.540,480.289,0.851322
7.550,479.235,0.859918
7.560,477.550,0.868638
7.570,475.248,0.830794
7.580,473.573,0.879466
7.590,472.151,0.865779
7.600,471.777,0.859314
7.610,472.370,0.863941
7.620,473.236,0.880515
7.630,475.610,0.815220
7.640,478.708,0.838193
7.650,481.468,0.830069
7.660,483.487,0.869630
7.670,484.262,0.850320
7.680,483.977,0.868200
7.690,482.867,0.869458
7.700,480.556,0.816983
7.710,478.573,0.827306
7.720,475.919,0.807003
7.730,473.399,0.848820
7.740,472.546,0.842929
7.750,471.918,0.843144
7.760,471.902,0.853673
7.770,472.492,0.849236
7.780,475.939,0.818823
7.790,479.562,0.872249
7.800,481.661,0.894057
7.810,484.344,0.912414
7.820,485.826,0.898689
7.830,486.527,0.850293
7.840,485.235,0.913477
7.850,483.812,0.885939
7.860,480.428,0.843634
7.870,477.063,0.876225
7.880,474.001,0.883083
7.890,472.020,0.891425
7.900,470.917,0.888877
7.910,470.095,0.894953
7.920,469.723,0.881777
7.930,471.837,0.843219
7.940,475.158,0.806214
7.950,478.127,0.889320
7.960,479.470,0.883456
7.970,479.107,0.887830
7.980,479.218,0.858637
7.990,482.326,0.867116
8.000,483.793,0.853531
8.010,481.939,0.845424
8.020,478.462,0.837296
8.030,474.566,0.807969
8.040,472.402,0.848074
8.050,470.571,0.899168
8.060,470.441,0.920755
8.070,470.011,0.911730
8.080,469.117,0.898125
8.090,469.626,0.870362
8.100,471.106,0.849997
8.110,472.711,0.856635
8.120,475.148,0.818071
8.130,478.114,0.870765
8.140,480.995,0.831285
8.150,483.473,0.857412
8.160,484.903,0.877659
8.170,484.590,0.889890
8.180,481.673,0.878459
8.190,478.875,0.824662
8.200,476.871,0.820828
8.210,474.297,0.814801
8.220,472.728,0.828684
8.230,472.177,0.817722
8.240,472.601,0.849059
8.250,473.356,0.864596
8.260,475.523,0.811427
8.270,478.656,0.840938
8.280,481.602,0.861951
8.290,484.160,0.889953
8.300,485.180,0.892124
8.310,485.187,0.889593
8.320,484.227,0.911856
8.330,481.650,0.870362
8.340,478.780,0.866833
8.350,476.432,0.850717
8.360,473.884,0.844463
8.370,472.512,0.800343
8.380,472.931,0.815308
8.390,472.724,0.850060
8.400,472.610,0.825196
8.410,474.189,0.754198
8.420,478.698,0.760132
8.430,481.868,0.829648
8.440,482.785,0.857761
8.450,484.240,0.885625
8.460,483.584,0.895418
8.470,482.426,0.844866
8.480,479.921,0.794092
8.490,476.927,0.817891
8.500,474.660,0.760630
8.510,472.920,0.805576
8.520,472.933,0.799921
8.530,473.660,0.819756
8.540,476.121,0.784107
8.550,479.282,0.772029
8.560,481.007,0.774457
8.570,481.485,0.784971
8.580,480.256,0.741187
8.590,479.893,0.715127
8.600,479.123,0.720629
8.610,479.092,0.678405
8.620,479.419,0.632428
8.630,479.700,0.360986
8.640,481.970,0.132166
8.650,805.478,0.136443
8.660,451.642,0.343256
8.670,448.216,0.458466
8.680,447.020,0.488777
8.690,447.947,0.405879
8.700,449.516,0.378850
8.710,450.381,0.432698
8.720,449.295,0.412608
8.730,449.015,0.425437
8.740,448.157,0.623988
8.750,445.978,0.732579
8.760,445.311,0.700448
8.770,445.465,0.606739
8.780,446.228,0.387803
8.790,448.273,0.381625
8.800,449.915,0.239151
8.810,445.963,0.271123
8.820,447.277,0.207035
8.830,449.100,0.343433
8.840,449.623,0.324199
8.850,446.390,0.302598
8.860,448.835,0.304096
8.870,448.203,0.489050
8.880,449.561,0.546162
8.890,448.852,0.661493
8.900,449.569,0.349100
8.910,449.245,0.172690
8.920,709.528,0.091616
8.930,445.149,0.170929
8.940,54.648,0.149267
8.950,443.535,0.235817
8.960,444.632,0.353420
8.970,445.218,0.503361
8.980,444.220,0.579110
8.990,443.971,0.642032
9.000,444.690,0.466202
9.010,444.486,0.469257
9.020,443.954,0.455613
9.030,444.111,0.581925
9.040,443.646,0.469789
9.050,441.606,0.496672
9.060,441.002,0.211524
9.070,441.403,0.189824
9.080,441.743,0.237620
9.090,442.694,0.529444
9.100,443.402,0.536560
9.110,441.750,0.649194
9.120,441.813,0.383460
9.130,441.496,0.565945
9.140,441.877,0.671446
9.150,441.972,0.741111
9.160,441.869,0.860343
9.170,441.492,0.929375
9.180,441.838,0.938090
9.190,441.690,0.954551
9.200,441.954,0.958706
9.210,442.164,0.940690
9.220,442.047,0.930150
9.230,441.611,0.922061
9.240,440.653,0.869090
9.250,440.219,0.832684
9.260,440.026,0.588131
9.270,146.981,0.464375
9.280,147.473,0.341036
9.290,303.748,0.511478
9.300,309.057,0.697182
9.310,312.305,0.840299
9.320,313.360,0.899710
9.330,312.957,0.921471
9.340,312.547,0.930523
9.350,312.122,0.939045
9.360,311.314,0.936255
9.370,311.132,0.940284
9.380,310.929,0.941824
9.390,311.425,0.951639
9.400,312.144,0.956942
9.410,313.012,0.955401
9.420,314.148,0.918687
9.430,315.227,0.940113
9.440,315.682,0.939531
9.450,315.613,0.936831
9.460,314.679,0.930996
9.470,313.745,0.931638
9.480,312.226,0.957379
9.490,310.550,0.934846
9.500,308.096,0.962699
9.510,307.089,0.955349
9.520,306.698,0.949682
9.530,307.658,0.964371
9.540,309.480,0.954788
9.550,312.781,0.944146
9.560,316.522,0.923260
9.570,319.003,0.929514
9.580,319.864,0.939422
9.590,319.650,0.938569
9.600,318.107,0.912281
9.610,316.557,0.926389
9.620,314.300,0.921670
9.630,312.376,0.960421
9.640,310.078,0.953890
9.650,309.132,0.974813
9.660,309.164,0.969960
9.670,310.884,0.954689
9.680,312.909,0.954354
9.690,315.430,0.947891
9.700,317.964,0.913841
9.710,319.570,0.945055
9.720,319.507,0.945916
9.730,319.276,0.942530
9.740,317.583,0.898024
9.750,315.550,0.944371
9.760,313.167,0.952243
9.770,311.104,0.956695
9.780,309.546,0.969214
9.790,309.273,0.974855
9.800,309.641,0.963139
9.810,311.188,0.959168
9.820,313.511,0.934293
9.830,316.670,0.926252
9.840,318.763,0.933240
9.850,319.602,0.944875
9.860,318.744,0.939067
9.870,318.027,0.920190
9.880,316.945,0.914054
9.890,315.328,0.950368
9.900,314.469,0.938204
9.910,313.187,0.963409
9.920,313.286,0.958852
9.930,313.783,0.947604
9.940,315.104,0.952655
9.950,316.252,0.947480
9.960,316.608,0.938857
9.970,316.783,0.936571
9.980,316.541,0.941853
9.990,316.767,0.926386
10.000,317.046,0.861082
10.010,317.456,0.737995
10.020,317.078,0.393021
10.030,284.705,0.236771
10.040,292.750,0.480602
10.050,297.271,0.726062
10.060,298.964,0.898668
10.070,299.076,0.934611
10.080,298.326,0.951785
10.090,297.790,0.949572
10.100,297.648,0.956026
10.110,297.105,0.942438
10.120,296.344,0.947503
10.130,296.520,0.929997
10.140,297.461,0.947635
10.150,299.343,0.944220
10.160,301.111,0.958417
10.170,302.343,0.958054
10.180,302.981,0.941747
10.190,303.076,0.940858
10.200,302.704,0.945901
10.210,302.069,0.952238
10.220,300.707,0.942406
10.230,299.331,0.943077
10.240,297.746,0.953568
10.250,296.445,0.935269
10.260,296.053,0.951164
10.270,296.530,0.932063
10.280,297.625,0.957362
10.290,299.231,0.950144
10.300,300.849,0.958265
10.310,302.497,0.962675
10.320,303.455,0.954095
10.330,303.641,0.957251
10.340,302.998,0.946725
10.350,301.809,0.962677
10.360,300.020,0.928914
10.370,298.068,0.956252
10.380,296.810,0.936676
10.390,295.954,0.957562
10.400,295.809,0.964773
10.410,296.223,0.949617
10.420,297.074,0.949185
10.430,298.380,0.961176
10.440,300.081,0.935834
10.450,301.886,0.966301
10.460,302.835,0.951428
10.470,302.925,0.951434
10.480,302.073,0.965339
10.490,300.827,0.958681
10.500,299.358,0.949930
10.510,297.884,0.961813
10.520,296.960,0.946219
10.530,296.384,0.947548
10.540,296.295,0.951945
10.550,296.788,0.942982
10.560,297.999,0.963385
10.570,299.590,0.944606
10.580,300.978,0.959637
10.590,301.829,0.963739
10.600,301.862,0.963676
10.610,301.421,0.959322
10.620,300.249,0.930280
10.630,299.026,0.951467
10.640,298.394,0.962225
10.650,298.150,0.965859
10.660,298.178,0.967864
10.670,298.538,0.968486
10.680,299.143,0.962110
10.690,299.804,0.943029
10.700,300.103,0.947751
10.710,299.844,0.946699
10.720,299.064,0.965433
10.730,298.120,0.970271
10.740,297.599,0.963069
