time,frequency,confidence
2.070,297.468,0.593486
2.080,296.578,0.836642
2.090,296.374,0.907332
2.100,296.462,0.928896
2.110,296.999,0.929166
2.120,297.118,0.943508
2.130,297.277,0.952362
2.140,297.064,0.943134
2.150,296.498,0.937883
2.160,296.020,0.920285
2.170,296.362,0.818918
2.180,297.261,0.725105
2.190,296.413,0.445669
2.200,391.328,0.795328
2.210,391.877,0.894935
2.220,391.889,0.910003
2.230,391.611,0.920859
2.240,391.131,0.915459
2.250,390.799,0.913561
2.260,390.415,0.903368
2.270,389.779,0.858946
2.280,391.548,0.604541
2.290,300.552,0.568221
2.300,297.377,0.756786
2.310,295.908,0.873278
2.320,296.024,0.934921
2.330,296.727,0.932555
2.340,296.736,0.939191
2.350,296.726,0.939982
2.360,296.255,0.955332
2.370,295.848,0.961248
2.380,295.887,0.933555
2.390,295.537,0.884887
2.400,294.459,0.795368
2.410,294.471,0.727961
2.420,237.493,0.418037
2.430,236.933,0.839760
2.440,236.581,0.867645
2.450,237.119,0.922744
2.460,237.717,0.923978
2.470,238.506,0.909076
2.480,239.310,0.939288
2.490,239.571,0.942196
2.500,239.441,0.930223
2.510,239.735,0.830494
2.520,289.465,0.469980
2.530,293.190,0.773819
2.540,295.379,0.904975
2.550,296.933,0.934258
2.560,298.311,0.957232
2.570,298.829,0.959521
2.580,298.814,0.960541
2.590,297.950,0.962468
2.600,296.448,0.947829
2.610,294.976,0.937487
2.620,294.423,0.833445
2.630,294.946,0.750807
2.640,296.031,0.655255
2.650,241.577,0.772359
2.660,240.565,0.874789
2.670,239.288,0.934186
2.680,239.370,0.960803
2.690,238.890,0.951353
2.700,238.633,0.935059
2.710,237.865,0.914635
2.720,238.336,0.894131
2.730,238.306,0.822441
2.740,239.018,0.734491
2.750,394.144,0.195853
2.760,393.732,0.750934
2.770,395.432,0.856434
2.780,397.279,0.886279
2.790,397.407,0.879228
2.800,397.486,0.853443
2.810,396.446,0.826316
2.820,395.717,0.824234
2.830,393.683,0.810552
2.840,392.647,0.492436
2.850,295.491,0.165743
2.860,241.031,0.582998
2.870,239.596,0.850572
2.880,238.697,0.880972
2.890,238.372,0.911796
2.900,238.076,0.904826
2.910,237.851,0.921962
2.920,237.735,0.922329
2.930,237.393,0.929922
2.940,237.278,0.909319
2.950,237.787,0.857295
2.960,239.492,0.887775
2.970,239.080,0.803077
2.980,237.857,0.592596
2.990,299.350,0.577913
3.000,297.644,0.863943
3.010,297.570,0.920814
3.020,297.373,0.937704
3.030,297.155,0.933375
3.040,296.548,0.932557
3.050,296.028,0.940289
3.060,295.196,0.911203
3.070,294.324,0.828064
3.080,294.202,0.744121
3.090,295.456,0.422311
3.100,395.494,0.857323
3.110,395.754,0.899398
3.120,396.324,0.935043
3.130,396.926,0.953495
3.140,397.429,0.959102
3.150,396.567,0.936561
3.160,394.866,0.904956
3.170,393.877,0.893146
3.180,392.943,0.794418
3.190,393.621,0.807305
3.200,393.647,0.823261
3.210,394.014,0.745705
3.220,395.359,0.564195
3.230,475.282,0.740646
3.240,474.851,0.866183
3.250,474.979,0.907248
3.260,474.714,0.933935
3.270,474.277,0.938276
3.280,474.916,0.920471
3.290,476.512,0.876873
3.300,478.895,0.868472
3.310,479.032,0.814690
3.320,478.895,0.549591
3.330,589.556,0.587307
3.340,593.686,0.757966
3.350,595.460,0.841471
3.360,595.929,0.856049
3.370,595.509,0.875028
3.380,594.207,0.885490
3.390,593.440,0.908066
3.400,593.055,0.879124
3.410,592.325,0.867843
3.420,590.753,0.842898
3.430,588.584,0.719764
3.440,590.769,0.439942
3.450,786.445,0.647562
3.460,790.625,0.874235
3.470,793.465,0.879010
3.480,795.855,0.876773
3.490,797.059,0.869516
3.500,797.593,0.872844
3.510,795.323,0.877912
3.520,789.804,0.905275
3.530,784.620,0.910632
3.540,780.097,0.926899
3.550,778.809,0.943859
3.560,778.909,0.950882
3.570,779.860,0.945147
3.580,781.415,0.926827
3.590,783.588,0.926064
3.600,786.474,0.901034
3.610,789.654,0.795470
3.620,792.060,0.547085
3.630,594.505,0.491573
3.640,594.585,0.809582
3.650,592.758,0.912994
3.660,592.180,0.937607
3.670,591.928,0.943274
3.680,591.916,0.944175
3.690,591.341,0.921222
3.700,591.546,0.945818
3.710,591.695,0.950237
3.720,592.652,0.940285
3.730,592.408,0.946929
3.740,590.172,0.945901
3.750,585.076,0.679490
3.760,532.573,0.796130
3.770,530.943,0.914498
3.780,529.874,0.904220
3.790,527.144,0.921922
3.800,527.529,0.922222
3.810,528.414,0.903507
3.820,529.176,0.893832
3.830,529.538,0.913213
3.840,530.335,0.937275
3.850,530.348,0.941641
3.860,529.753,0.913204
3.870,526.452,0.821049
3.880,511.278,0.489334
3.890,479.077,0.854170
3.900,476.797,0.949937
3.910,474.605,0.937186
3.920,474.032,0.930926
3.930,473.470,0.938629
3.940,473.657,0.931476
3.950,472.809,0.937269
3.960,472.352,0.937448
3.970,471.135,0.916946
3.980,469.293,0.881578
3.990,461.485,0.556889
4.000,443.747,0.806870
4.010,442.244,0.900627
4.020,442.414,0.926759
4.030,441.308,0.921328
4.040,441.620,0.912616
4.050,442.908,0.916375
4.060,443.105,0.923870
4.070,443.704,0.899546
4.080,443.979,0.856854
4.090,446.841,0.742002
4.100,447.907,0.605865
4.110,448.238,0.411937
4.120,396.098,0.693097
4.130,396.729,0.860332
4.140,397.736,0.927220
4.150,398.623,0.945166
4.160,399.402,0.930062
4.170,399.105,0.936243
4.180,398.662,0.946981
4.190,396.603,0.940075
4.200,394.122,0.927320
4.210,391.008,0.752920
4.220,380.604,0.304164
4.230,373.381,0.712218
4.240,376.420,0.911508
4.250,377.321,0.926042
4.260,377.194,0.948378
4.270,376.871,0.959850
4.280,376.730,0.962901
4.290,376.591,0.962548
4.300,376.105,0.963838
4.310,374.791,0.952404
4.320,373.101,0.916134
4.330,371.371,0.898347
4.340,370.778,0.751798
4.350,373.104,0.389563
4.360,374.701,0.141115
4.370,292.529,0.286895
4.380,292.257,0.746282
4.390,293.778,0.799457
4.400,295.282,0.779300
4.410,590.505,0.680625
4.420,590.336,0.801297
4.430,588.974,0.836149
4.440,586.093,0.786187
4.450,584.633,0.611817
4.460,585.620,0.350938
4.470,298.282,0.335383
4.480,371.551,0.296980
4.490,375.869,0.844590
4.500,376.140,0.942278
4.510,376.054,0.955760
4.520,375.339,0.957530
4.530,375.160,0.953421
4.540,374.710,0.947848
4.550,374.231,0.935241
4.560,373.677,0.906721
4.570,373.098,0.867715
4.580,372.236,0.706784
4.590,371.191,0.500220
4.600,438.419,0.175716
4.610,443.281,0.323586
4.620,443.949,0.704337
4.630,444.534,0.659495
4.640,444.219,0.738917
4.650,444.764,0.742766
4.660,445.638,0.770917
4.670,445.935,0.843724
4.680,446.460,0.844771
4.690,446.992,0.777388
4.700,446.818,0.793730
4.710,445.707,0.435589
4.720,598.664,0.703167
4.730,601.830,0.900994
4.740,601.172,0.928060
4.750,598.998,0.903236
4.760,598.762,0.910523
4.770,599.052,0.912289
4.780,599.892,0.904953
4.790,600.617,0.895595
4.800,601.865,0.898545
4.810,603.422,0.866587
4.820,602.690,0.682296
4.830,604.488,0.461538
4.840,605.406,0.382022
4.850,747.742,0.675741
4.860,749.328,0.858884
4.870,749.057,0.884079
4.880,748.931,0.879404
4.890,748.489,0.869448
4.900,748.722,0.868073
4.910,749.036,0.842737
4.920,749.423,0.821861
4.930,749.424,0.813661
4.940,749.365,0.789333
4.950,748.994,0.544028
4.960,445.790,0.385117
4.970,444.940,0.457337
4.980,890.156,0.594050
4.990,889.164,0.656131
5.000,888.735,0.728394
5.010,889.507,0.728201
5.020,889.415,0.782884
5.030,890.833,0.813986
5.040,891.586,0.831037
5.050,892.885,0.812212
5.060,893.228,0.747204
5.070,894.365,0.670613
5.080,894.224,0.566588
5.090,1794.643,0.392817
5.100,599.415,0.449146
5.110,598.770,0.379134
5.120,603.669,0.338108
5.130,619.424,0.502568
5.140,623.261,0.824297
5.150,624.795,0.898577
5.160,624.357,0.929150
5.170,624.535,0.932527
5.180,624.676,0.919735
5.190,624.304,0.919939
5.200,626.084,0.898140
5.210,626.897,0.896040
5.220,628.544,0.889761
5.230,628.769,0.887167
5.240,627.958,0.889368
5.250,625.155,0.919419
5.260,621.200,0.833982
5.270,609.814,0.757955
5.280,601.741,0.814825
5.290,596.963,0.844337
5.300,596.737,0.855931
5.310,596.951,0.854892
5.320,597.902,0.792135
5.330,599.155,0.759843
5.340,598.540,0.843308
5.350,599.470,0.819701
5.360,601.673,0.854512
5.370,603.071,0.890447
5.380,599.844,0.761536
5.390,588.005,0.505943
5.400,541.811,0.615478
5.410,535.950,0.908683
5.420,533.235,0.950240
5.430,531.315,0.943374
5.440,529.346,0.905144
5.450,529.734,0.915709
5.460,530.204,0.927644
5.470,531.993,0.946748
5.480,533.326,0.935695
5.490,534.633,0.929847
5.500,534.627,0.922977
5.510,534.408,0.894866
5.520,532.177,0.891296
5.530,525.654,0.739170
5.540,516.234,0.617769
5.550,472.245,0.722882
5.560,470.312,0.892683
5.570,470.338,0.807451
5.580,470.588,0.722225
5.590,470.284,0.659585
5.600,468.623,0.838757
5.610,468.795,0.860382
5.620,466.910,0.697612
5.630,456.464,0.549851
5.640,447.345,0.702761
5.650,446.563,0.809276
5.660,445.220,0.893094
5.670,443.200,0.912823
5.680,444.258,0.877720
5.690,444.771,0.829872
5.700,444.331,0.829551
5.710,443.865,0.836445
5.720,443.993,0.810490
5.730,444.899,0.699032
5.740,445.516,0.556981
5.750,287.365,0.267268
5.760,387.798,0.679983
5.770,388.982,0.901420
5.780,389.906,0.935365
5.790,390.167,0.937455
5.800,390.262,0.945755
5.810,390.934,0.936149
5.820,391.365,0.939613
5.830,391.035,0.926836
5.840,390.297,0.933026
5.850,389.618,0.916300
5.860,389.644,0.757260
5.870,292.425,0.353355
5.880,294.927,0.805131
5.890,295.208,0.902735
5.900,295.513,0.950602
5.910,295.746,0.951501
5.920,295.883,0.958190
5.930,295.983,0.958390
5.940,295.781,0.966351
5.950,295.220,0.958660
5.960,295.004,0.923092
5.970,295.612,0.835128
5.980,296.439,0.750678
5.990,295.530,0.677269
6.000,388.962,0.597165
6.010,390.460,0.842305
6.020,391.143,0.854324
6.030,390.985,0.888503
6.040,390.959,0.903721
6.050,391.438,0.901482
6.060,391.491,0.882307
6.070,391.663,0.815824
6.080,391.734,0.748359
6.090,392.231,0.810934
6.100,392.760,0.792746
6.110,469.122,0.422512
6.120,470.722,0.854218
6.130,471.556,0.890747
6.140,472.537,0.925566
6.150,472.488,0.938340
6.160,472.520,0.940732
6.170,473.089,0.942899
6.180,474.063,0.913560
6.190,476.081,0.819647
6.200,477.594,0.657924
6.210,585.930,0.386668
6.220,586.929,0.834188
6.230,592.791,0.832880
6.240,598.350,0.884123
6.250,601.709,0.917747
6.260,603.254,0.919080
6.270,604.376,0.915302
6.280,605.927,0.895246
6.290,608.022,0.891513
6.300,608.791,0.901932
6.310,608.484,0.850956
6.320,606.622,0.621077
6.330,594.165,0.226076
6.340,790.336,0.505177
6.350,793.036,0.820386
6.360,794.825,0.876687
6.370,795.090,0.879611
6.380,794.908,0.896153
6.390,795.883,0.906637
6.400,797.435,0.901801
6.410,799.140,0.892546
6.420,800.509,0.881504
6.430,802.508,0.882839
6.440,803.416,0.837207
6.450,805.202,0.639093
6.460,1588.795,0.053792
6.470,311.164,0.113982
6.480,942.535,0.153147
6.490,942.567,0.593832
6.500,945.324,0.862155
6.510,946.459,0.847413
6.520,947.695,0.870731
6.530,947.071,0.898432
6.540,947.390,0.907277
6.550,946.461,0.921190
6.560,945.298,0.920196
6.570,942.737,0.899006
6.580,937.986,0.924225
6.590,935.618,0.891913
6.600,937.652,0.723222
6.610,938.853,0.509973
6.620,791.394,0.509976
6.630,795.435,0.742651
6.640,797.188,0.850960
6.650,798.658,0.854700
6.660,799.056,0.859165
6.670,798.990,0.865619
6.680,797.121,0.872855
6.690,795.484,0.859475
6.700,793.171,0.802672
6.710,793.765,0.602888
6.720,795.561,0.176239
6.730,54.603,0.074615
6.740,316.194,0.202013
6.750,635.369,0.549042
6.760,645.908,0.639280
6.770,650.223,0.799714
6.780,651.416,0.813249
6.790,650.951,0.872906
6.800,649.038,0.860758
6.810,646.025,0.858545
6.820,642.773,0.721353
6.830,629.089,0.587695
6.840,50.775,0.169628
6.850,530.374,0.766318
6.860,530.881,0.904604
6.870,531.718,0.946193
6.880,532.040,0.963908
6.890,532.095,0.968958
6.900,531.781,0.966464
6.910,531.360,0.962213
6.920,531.435,0.955083
6.930,531.668,0.923311
6.940,530.775,0.823417
6.950,531.565,0.480801
6.960,624.144,0.397615
6.970,634.200,0.574816
6.980,640.762,0.657499
6.990,642.900,0.743224
7.000,645.087,0.762334
7.010,646.463,0.724083
7.020,646.365,0.759492
7.030,646.205,0.767972
7.040,645.841,0.728633
7.050,643.293,0.639224
7.060,635.489,0.311175
7.070,1570.523,0.068594
7.080,789.830,0.275438
7.090,793.428,0.673362
7.100,794.566,0.810140
7.110,793.857,0.791807
7.120,792.837,0.828153
7.130,791.887,0.850718
7.140,791.240,0.877445
7.150,791.416,0.886269
7.160,791.184,0.890231
7.170,791.776,0.854747
7.180,792.552,0.536151
7.190,888.535,0.852094
7.200,891.411,0.931364
7.210,890.535,0.920970
7.220,888.173,0.911030
7.230,886.275,0.915435
7.240,884.805,0.921587
7.250,884.078,0.926599
7.260,884.892,0.930706
7.270,886.209,0.931644
7.280,888.410,0.901972
7.290,892.726,0.840495
7.300,898.720,0.730281
7.310,905.681,0.506929
7.320,921.593,0.239987
7.330,702.225,0.735624
7.340,705.426,0.818473
7.350,705.226,0.841444
7.360,704.832,0.854470
7.370,704.662,0.870884
7.380,704.026,0.880094
7.390,703.908,0.879085
7.400,703.584,0.868346
7.410,703.779,0.787145
7.420,706.523,0.160967
7.430,297.945,0.445560
7.440,301.213,0.542779
7.450,605.439,0.841599
7.460,605.098,0.898875
7.470,605.038,0.898174
7.480,605.632,0.878421
7.490,607.254,0.848115
7.500,606.578,0.843232
7.510,603.773,0.818893
7.520,597.571,0.559806
7.530,595.261,0.414795
7.540,472.519,0.619888
7.550,470.596,0.889443
7.560,470.169,0.931465
7.570,469.576,0.964418
7.580,469.702,0.968299
7.590,469.422,0.973769
7.600,469.784,0.958572
7.610,471.217,0.904742
7.620,474.038,0.814395
7.630,477.168,0.485332
7.640,584.089,0.342654
7.650,591.570,0.533593
7.660,598.806,0.701578
7.670,601.218,0.871954
7.680,601.253,0.882467
7.690,603.119,0.902862
7.700,603.191,0.890338
7.710,603.279,0.879824
7.720,603.357,0.825898
7.730,605.658,0.704552
7.740,609.504,0.468854
7.750,694.323,0.299774
7.760,700.931,0.787068
7.770,702.481,0.863136
7.780,703.216,0.902491
7.790,703.145,0.913198
7.800,703.198,0.911958
7.810,702.683,0.922641
7.820,702.316,0.922233
7.830,702.372,0.914859
7.840,701.737,0.913200
7.850,702.560,0.851938
7.860,701.482,0.581901
7.870,710.157,0.279125
7.880,787.869,0.392832
7.890,791.592,0.714658
7.900,792.363,0.814012
7.910,791.325,0.853819
7.920,790.234,0.875464
7.930,790.044,0.894244
7.940,789.836,0.901155
7.950,789.635,0.907997
7.960,790.222,0.909702
7.970,790.945,0.906727
7.980,791.360,0.866577
7.990,791.688,0.683019
8.000,794.031,0.153584
8.010,1209.832,0.090241
8.020,628.211,0.258224
8.030,629.286,0.585847
8.040,630.844,0.732377
8.050,630.886,0.768018
8.060,631.163,0.777384
8.070,631.472,0.813181
8.080,631.794,0.810270
8.090,631.180,0.814399
8.100,631.970,0.754213
8.110,631.424,0.784313
8.120,626.601,0.460152
8.130,532.234,0.293160
8.140,531.894,0.890382
8.150,533.270,0.939782
8.160,534.269,0.942239
8.170,534.562,0.939120
8.180,534.140,0.941618
8.190,533.378,0.954011
8.200,532.931,0.958718
8.210,532.488,0.954110
8.220,532.285,0.938105
8.230,531.068,0.870313
8.240,528.741,0.816789
8.250,531.068,0.895571
8.260,533.552,0.897459
8.270,534.603,0.874368
8.280,445.886,0.657208
8.290,446.147,0.858755
8.300,446.187,0.865202
8.310,445.224,0.912780
8.320,445.470,0.931339
8.330,446.228,0.921914
8.340,447.916,0.831357
8.350,449.662,0.694531
8.360,517.617,0.261551
8.370,524.050,0.767428
8.380,528.557,0.887508
8.390,531.467,0.943323
8.400,532.429,0.954177
8.410,532.294,0.958711
8.420,531.751,0.956907
8.430,531.121,0.950625
8.440,530.410,0.936645
8.450,529.889,0.916462
8.460,528.086,0.918844
8.470,526.280,0.900393
8.480,527.013,0.753576
8.490,533.724,0.625577
8.500,629.528,0.441617
8.510,631.792,0.744383
8.520,632.942,0.764469
8.530,634.742,0.756593
8.540,635.644,0.739938
8.550,636.633,0.743743
8.560,636.525,0.696575
8.570,639.618,0.752465
8.580,640.238,0.692300
8.590,642.190,0.697091
8.600,638.846,0.552602
8.610,634.334,0.342887
8.620,52.249,0.533558
8.630,298.801,0.538894
8.640,295.961,0.735406
8.650,295.238,0.874934
8.660,295.489,0.930028
8.670,296.217,0.915606
8.680,296.969,0.914936
8.690,297.407,0.936666
8.700,297.697,0.949770
8.710,297.548,0.953478
8.720,297.610,0.957391
8.730,297.726,0.957681
8.740,297.649,0.956807
8.750,297.649,0.956471
8.760,297.636,0.959548
8.770,297.540,0.957882
8.780,297.454,0.954251
8.790,297.367,0.951486
8.800,297.306,0.944197
8.810,297.252,0.945074
8.820,297.108,0.931210
8.830,296.942,0.924352
8.840,296.404,0.928593
8.850,296.276,0.930442
8.860,296.081,0.936949
8.870,296.005,0.934444
8.880,295.988,0.926705
8.890,296.268,0.900207
8.900,296.631,0.891597
8.910,296.462,0.854269
8.920,296.065,0.841205
8.930,296.146,0.822956
8.940,296.094,0.819229
8.950,295.902,0.819909
8.960,295.842,0.862535
8.970,295.675,0.849648
8.980,295.946,0.833110
8.990,296.163,0.789314
9.000,296.137,0.832636
9.010,296.204,0.887837
9.020,296.139,0.903989
9.030,296.444,0.872466
9.040,297.054,0.827845
9.050,297.549,0.795462
9.060,297.442,0.776840
9.070,297.112,0.777118
9.080,297.065,0.761007
9.090,296.496,0.775006
9.100,295.749,0.820068
9.110,295.363,0.864116
9.120,295.238,0.885441
9.130,295.277,0.831956
9.140,295.898,0.716824
9.150,295.947,0.641898
9.160,296.026,0.682405
9.170,295.823,0.656473
9.180,296.305,0.516422
9.190,295.945,0.373066
9.200,296.281,0.428075
9.210,296.003,0.621388
9.220,296.062,0.806388
9.230,296.257,0.873177
9.240,297.150,0.907481
9.250,297.728,0.910336
9.260,298.362,0.891317
9.270,298.549,0.896982
9.280,298.590,0.906084
9.290,298.080,0.893253
9.300,297.044,0.885471
9.310,296.254,0.857647
9.320,297.108,0.749598
9.330,529.672,0.652132
9.340,529.548,0.826880
9.350,529.386,0.856745
9.360,528.310,0.866083
9.370,527.881,0.880108
9.380,527.832,0.890088
9.390,527.778,0.889717
9.400,527.882,0.891001
9.410,528.500,0.872092
9.420,528.884,0.840241
9.430,529.069,0.794209
9.440,527.825,0.743294
9.450,527.673,0.720129
9.460,528.634,0.326804
9.470,397.761,0.697923
9.480,399.110,0.856368
9.490,399.866,0.915050
9.500,399.527,0.922036
9.510,399.281,0.934496
9.520,398.725,0.942872
9.530,398.479,0.947012
9.540,398.023,0.953937
9.550,397.946,0.929772
9.560,398.713,0.889363
9.570,399.371,0.846763
9.580,398.442,0.825714
9.590,397.006,0.740884
9.600,526.948,0.744389
9.610,527.995,0.881086
9.620,527.652,0.910664
9.630,526.284,0.927397
9.640,525.349,0.943383
9.650,525.980,0.943829
9.660,526.352,0.940926
9.670,528.102,0.916152
9.680,529.611,0.915879
9.690,531.826,0.947185
9.700,532.618,0.943958
9.710,532.009,0.929757
9.720,529.878,0.876827
9.730,525.744,0.870707
9.740,518.422,0.821631
9.750,515.667,0.525696
9.760,478.081,0.617398
9.770,477.489,0.683485
9.780,477.027,0.694544
9.790,474.930,0.744106
9.800,475.288,0.788411
9.810,474.814,0.828203
9.820,474.462,0.848040
9.830,473.577,0.822388
9.840,473.736,0.853231
9.850,475.923,0.756762
9.860,485.221,0.421978
9.870,518.141,0.750517
9.880,522.362,0.893980
9.890,524.998,0.919933
9.900,525.229,0.922994
9.910,525.941,0.924996
9.920,526.264,0.928456
9.930,527.185,0.917644
9.940,527.551,0.925923
9.950,528.156,0.907729
9.960,528.791,0.899480
9.970,531.460,0.905497
9.980,535.810,0.561470
9.990,598.299,0.354462
10.000,601.671,0.684049
10.010,606.983,0.787411
10.020,608.031,0.825785
10.030,608.438,0.755609
10.040,608.512,0.725953
10.050,607.788,0.472878
10.060,606.014,0.177843
10.070,48.727,0.076967
10.080,350.867,0.298375
10.090,351.624,0.688597
10.100,354.846,0.866509
10.110,355.844,0.891592
10.120,356.403,0.916475
10.130,356.059,0.922774
10.140,356.032,0.911462
10.150,355.865,0.922593
10.160,355.721,0.917942
10.170,355.721,0.918964
10.180,355.414,0.860854
10.190,353.535,0.687875
10.200,354.796,0.205054
10.210,265.882,0.606637
10.220,265.290,0.782027
10.230,265.474,0.896005
10.240,266.127,0.931738
10.250,265.977,0.951348
10.260,265.510,0.953573
10.270,265.246,0.952470
10.280,265.130,0.954326
10.290,265.385,0.954124
10.300,265.348,0.945445
10.310,265.208,0.930015
10.320,264.675,0.876130
10.330,264.815,0.856297
10.340,266.067,0.888477
10.350,266.624,0.886510
10.360,266.454,0.914323
10.370,266.867,0.858638
10.380,268.617,0.810817
10.390,269.232,0.756535
10.400,270.220,0.532196
10.410,270.518,0.407002
10.420,270.632,0.233232
10.430,269.693,0.236764
10.440,269.637,0.120494
10.450,269.421,0.165925
10.460,268.459,0.144047
10.470,268.424,0.162086
10.480,133.666,0.151915
10.490,269.238,0.171304
10.500,676.296,0.244397
10.510,670.691,0.583509
10.520,669.919,0.796946
10.530,668.212,0.846097
10.540,668.693,0.839951
10.550,667.840,0.875065
10.560,668.332,0.868524
10.570,671.884,0.738638
10.580,685.322,0.543025
10.590,707.021,0.484183
10.600,711.787,0.446564
10.610,712.363,0.310712
10.620,711.564,0.395046
10.630,710.636,0.316695
10.640,709.660,0.381134
10.650,710.741,0.325859
10.660,709.239,0.168768
10.670,44.099,0.152388
10.680,788.787,0.282696
10.690,799.257,0.678781
10.700,805.341,0.779449
10.710,809.132,0.759483
10.720,810.532,0.672401
10.730,811.256,0.690209
10.740,813.098,0.659495
